,Unnamed: 0,date,fund,company,ticker,cusip,shares,market value($),weight(%)
0,0,5/5/2021,ARKK,TESLA INC,TSLA,88160R101,3381428.0,2277729900.8,10.67
1,1,5/5/2021,ARKK,TELADOC HEALTH INC,TDOC,87918A105,8414777.0,1332648233.49,6.24
2,2,5/5/2021,ARKK,ROKU INC,ROKU,77543R102,3318484.0,1060554301.56,4.97
3,3,5/5/2021,ARKK,SQUARE INC - A,SQ,852234103,4230341.0,978012535.79,4.58
4,4,5/5/2021,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,687388.0,785643240.72,3.68
5,5,5/5/2021,ARKK,ZILLOW GROUP INC - C,Z,98954M200,6160784.0,748227216.8,3.51
6,6,5/5/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,2418653.0,737326367.05,3.45
7,7,5/5/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,2997985.0,719876158.2,3.37
8,8,5/5/2021,ARKK,TWILIO INC - A,TWLO,90138F102,1842814.0,630297672.42,2.95
9,9,5/5/2021,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,5038072.0,584517113.44,2.74
10,10,5/5/2021,ARKK,UNITY SOFTWARE INC,U,91332U101,6026525.0,569325816.75,2.67
11,11,5/5/2021,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,4869584.0,563556956.32,2.64
12,12,5/5/2021,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,2002391.0,561991058.06,2.63
13,13,5/5/2021,ARKK,BAIDU INC - SPON ADR,BIDU,056752108,2501619.0,500273767.62,2.34
14,14,5/5/2021,ARKK,DOCUSIGN INC,DOCU,256163106,2326172.0,475260201.32,2.23
15,15,5/5/2021,ARKK,INVITAE CORP,NVTA,46185L103,14003130.0,441098595.0,2.07
16,16,5/5/2021,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,2260118.0,417895818.2,1.96
17,17,5/5/2021,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,5179392.0,372916224.0,1.75
18,18,5/5/2021,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,16190220.0,350356360.8,1.64
19,19,5/5/2021,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,4707401.0,334460841.05,1.57
20,20,5/5/2021,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,11131790.0,335846104.3,1.57
21,21,5/5/2021,ARKK,SEA LTD-ADR,SE,81141R100,1369147.0,333359911.56,1.56
22,22,5/5/2021,ARKK,KE HOLDINGS INC-ADR,BEKE,482497104,6165778.0,311371789.0,1.46
23,23,5/5/2021,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,8248510.0,306349661.4,1.44
24,24,5/5/2021,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,2531229.0,287800737.3,1.35
25,25,5/5/2021,ARKK,PURE STORAGE INC - CLASS A,PSTG,74624M102,15186750.0,287029575.0,1.34
26,26,5/5/2021,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,3935607.0,286315409.25,1.34
27,27,5/5/2021,ARKK,TWITTER INC,TWTR,90184L102,5044643.0,274428579.2,1.29
28,28,5/5/2021,ARKK,PROTO LABS INC,PRLB,743713109,2494233.0,256282440.75,1.2
29,29,5/5/2021,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,3178106.0,250116942.2,1.17
30,30,5/5/2021,ARKK,DRAFTKINGS INC - CL A,DKNG,26142R104,4410407.0,247556144.91,1.16
31,31,5/5/2021,ARKK,FATE THERAPEUTICS INC,FATE,31189P102,3076229.0,245267738.17,1.15
32,32,5/5/2021,ARKK,2U INC,TWOU,90214J101,6461610.0,241664214.0,1.13
33,33,5/5/2021,ARKK,PAGERDUTY INC,PD,69553P100,6058405.0,238519404.85,1.12
34,34,5/5/2021,ARKK,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,1992698.0,228243628.92,1.07
35,35,5/5/2021,ARKK,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,2512321.0,215130047.23,1.01
36,36,5/5/2021,ARKK,TERADYNE INC,TER,880770102,1591102.0,195689634.98,0.92
37,37,5/5/2021,ARKK,EDITAS MEDICINE INC,EDIT,28106W103,5338840.0,185044194.4,0.87
38,38,5/5/2021,ARKK,SYNOPSYS INC,SNPS,871607107,774974.0,183723086.18,0.86
39,39,5/5/2021,ARKK,VERACYTE INC,VCYT,92337F107,3883535.0,175807629.45,0.82
40,40,5/5/2021,ARKK,LENDINGTREE INC,TREE UW,52603B107,868865.0,170358360.55,0.8
41,41,5/5/2021,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,5821343.0,148211392.78,0.69
42,42,5/5/2021,ARKK,SKILLZ INC,SKLZ,83067L109,8514573.0,144407158.08,0.68
43,43,5/5/2021,ARKK,SERES THERAPEUTICS INC,MCRB,81750R102,6447678.0,138496123.44,0.65
44,44,5/5/2021,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,1887955.0,133856009.5,0.63
45,45,5/5/2021,ARKK,UIPATH INC - CLASS A,PATH,90364P105,1747300.0,129265254.0,0.61
46,46,5/5/2021,ARKK,MATERIALISE NV-ADR,MTLS,57667T100,4626637.0,127093718.39,0.6
