,Unnamed: 0,date,fund,company,ticker,cusip,shares,market value($),weight(%)
0,0,3/10/2021,ARKK,TESLA INC,TSLA,88160R101,3685719.0,2462281435.14,10.85
1,1,3/10/2021,ARKK,SQUARE INC - A,SQ,852234103,6403642.0,1451897750.66,6.4
2,2,3/10/2021,ARKK,ROKU INC,ROKU,77543R102,3722106.0,1327079673.24,5.85
3,3,3/10/2021,ARKK,TELADOC HEALTH INC,TDOC,87918A105,6625710.0,1222112209.5,5.39
4,4,3/10/2021,ARKK,ZILLOW GROUP INC - C,Z,98954M200,5562564.0,817474405.44,3.6
5,5,3/10/2021,ARKK,BAIDU INC - SPON ADR,BIDU,056752108,3050615.0,778333911.1,3.43
6,6,3/10/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,2665637.0,720228461.03,3.17
7,7,3/10/2021,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,5656282.0,702227410.3,3.1
8,8,3/10/2021,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,632439.0,688030388.1,3.03
9,9,3/10/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,1999464.0,671879887.92,2.96
10,10,3/10/2021,ARKK,INVITAE CORP,NVTA,46185L103,16265389.0,628819938.74,2.77
11,11,3/10/2021,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,4741458.0,602876384.7,2.66
12,12,3/10/2021,ARKK,TWILIO INC - A,TWLO,90138F102,1424142.0,502394573.34,2.21
13,13,3/10/2021,ARKK,UNITY SOFTWARE INC,U,91332U101,4988226.0,498273895.14,2.2
14,14,3/10/2021,ARKK,DOCUSIGN INC,DOCU,256163106,2161830.0,459756386.1,2.03
15,15,3/10/2021,ARKK,PURE STORAGE INC - CLASS A,PSTG,74624M102,19865317.0,422733945.76,1.86
16,16,3/10/2021,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,11466840.0,386547176.4,1.7
17,17,3/10/2021,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,2940243.0,371764324.92,1.64
18,18,3/10/2021,ARKK,PROTO LABS INC,PRLB,743713109,2897313.0,368306428.56,1.62
19,19,3/10/2021,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,6016185.0,357180903.45,1.57
20,20,3/10/2021,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,4187618.0,354230606.62,1.56
21,21,3/10/2021,ARKK,KE HOLDINGS INC,BEKE,482497104,6172129.0,331505048.59,1.46
22,22,3/10/2021,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,4712182.0,322737345.18,1.42
23,23,3/10/2021,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,7495204.0,305879275.24,1.35
24,24,3/10/2021,ARKK,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,2654065.0,306756832.7,1.35
