,Unnamed: 0,date,fund,company,ticker,cusip,shares,market value($),weight(%)
0,0,4/30/2021,ARKK,TESLA INC,TSLA,88160R101,3459467.0,2342059159.0,9.95
1,1,4/30/2021,ARKK,TELADOC HEALTH INC,TDOC,87918A105,8334125.0,1423968597.5,6.05
2,2,4/30/2021,ARKK,ROKU INC,ROKU,77543R102,3420473.0,1220082719.1,5.19
3,3,4/30/2021,ARKK,SQUARE INC - A,SQ,852234103,4615084.0,1143433211.84,4.86
4,4,4/30/2021,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,703222.0,867121951.54,3.69
5,5,4/30/2021,ARKK,ZILLOW GROUP INC - C,Z,98954M200,6370651.0,843729018.44,3.59
6,6,4/30/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,3067150.0,804053372.5,3.42
7,7,4/30/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,2474413.0,794534014.3,3.38
8,8,4/30/2021,ARKK,BAIDU INC - SPON ADR,BIDU,056752108,3452947.0,733026118.63,3.12
9,9,4/30/2021,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,5346316.0,711166954.32,3.02
10,10,4/30/2021,ARKK,TWILIO INC - A,TWLO,90138F102,1764060.0,662298686.4,2.81
11,11,4/30/2021,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,4991200.0,658239456.0,2.8
12,12,4/30/2021,ARKK,UNITY SOFTWARE INC,U,91332U101,6165551.0,636469829.73,2.71
13,13,4/30/2021,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,1851777.0,545848306.29,2.32
14,14,4/30/2021,ARKK,DOCUSIGN INC,DOCU,256163106,2379851.0,534490736.09,2.27
15,15,4/30/2021,ARKK,INVITAE CORP,NVTA,46185L103,14352796.0,502347860.0,2.14
16,16,4/30/2021,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,2312229.0,456434004.6,1.94
17,17,4/30/2021,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,5308716.0,425121977.28,1.81
18,18,4/30/2021,ARKK,SEA LTD-ADR,SE,81141R100,1426044.0,366250880.52,1.56
19,19,4/30/2021,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,11409802.0,357583194.68,1.52
