,Unnamed: 0,date,fund,company,ticker,cusip,shares,market value($),weight(%)
0,0,4/21/2021,PRNT,EXONE CO/THE,XONE,302104104,1513824.0,33228436.8,5.76
1,1,4/21/2021,PRNT,SLM SOLUTIONS GROUP AG,AM3D,BMHTHK2,1289452.0,29762075.33,5.16
2,2,4/21/2021,PRNT,RENISHAW PLC,RSW,0732358,318150.0,28174287.92,4.88
3,3,4/21/2021,PRNT,HP INC,HPQ,40434L105,839263.0,28006206.31,4.85
4,4,4/21/2021,PRNT,MGI DIGITAL GRAPHIC TECHNOLO,ALMDG,B18FJV7,471636.0,27924247.51,4.84
5,5,4/21/2021,PRNT,STRAUMANN HOLDING AG-REG,STMN,7156832,20910.0,27790977.57,4.82
6,6,4/21/2021,PRNT,ALTAIR ENGINEERING INC - A,ALTR,021369103,432016.0,27627423.2,4.79
7,7,4/21/2021,PRNT,DASSAULT SYSTEMES SE,DSY,5330047,116244.0,26662622.93,4.62
8,8,4/21/2021,PRNT,MICROSOFT CORP,MSFT,594918104,102531.0,26479656.06,4.59
9,9,4/21/2021,PRNT,3D SYSTEMS CORP,DDD,88554D205,1342762.0,25982444.7,4.5
10,10,4/21/2021,PRNT,ANSYS INC,ANSS,03662Q105,71023.0,25919133.62,4.49
11,11,4/21/2021,PRNT,TRIMBLE INC,TRMB,896239100,324271.0,25753602.82,4.46
12,12,4/21/2021,PRNT,PTC INC,PTC,69370C100,180322.0,25639985.18,4.44
13,13,4/21/2021,PRNT,AUTODESK INC,ADSK,052769106,89024.0,25492912.64,4.42
14,14,4/21/2021,PRNT,STRATASYS LTD,SSYS,M85548101,732091.0,15308022.81,2.65
15,15,4/21/2021,PRNT,NANO DIMENSION LTD - ADR,NNDM,63008G203,1966537.0,14041074.18,2.43
16,16,4/21/2021,PRNT,PROTO LABS INC,PRLB,743713109,131787.0,13455452.7,2.33
17,17,4/21/2021,PRNT,DESKTOP METAL INC-A,DM,25058X105,1112425.0,12514781.25,2.17
18,18,4/21/2021,PRNT,MATERIALISE NV-ADR,MTLS,57667T100,338283.0,10094364.72,1.75
19,19,4/21/2021,PRNT,FARO TECHNOLOGIES INC,FARO,311642102,92887.0,7984566.52,1.38
20,20,4/21/2021,PRNT,HEXAGON AB-B SHS,HEXAB,B1XFTL2,77727.0,7679151.79,1.33
21,21,4/21/2021,PRNT,AMETEK INC,AME,031100100,58304.0,7631410.56,1.32
22,22,4/21/2021,PRNT,ALIGN TECHNOLOGY INC,ALGN,016255101,12769.0,7612877.8,1.32
23,23,4/21/2021,PRNT,MEDTRONIC PLC,MDT UN,G5960L103,42765.0,5485894.2,0.95
24,24,4/21/2021,PRNT,SIEMENS AG-REG,SIE,5727973,32116.0,5421589.54,0.94
25,25,4/21/2021,PRNT,LINCOLN ELECTRIC HOLDINGS,LECO,533900106,43736.0,5446444.08,0.94
26,26,4/21/2021,PRNT,STRYKER CORP,SYK,863667101,20958.0,5416175.94,0.94
27,27,4/21/2021,PRNT,UNITED PARCEL SERVICE-CL B,UPS,911312106,29961.0,5383692.09,0.93
28,28,4/21/2021,PRNT,AEROJET ROCKETDYNE HOLDINGS,AJRD,007800105,111303.0,5375934.9,0.93
29,29,4/21/2021,PRNT,NUVASIVE INC,NUVA,670704105,78054.0,5376359.52,0.93
30,30,4/21/2021,PRNT,MICHELIN (CGDE),ML,4588364,36377.0,5369129.28,0.93
