,Unnamed: 0,date,fund,company,ticker,cusip,shares,market value($),weight(%)
0,0,4/14/2021,PRNT,EXONE CO/THE,XONE,302104104,1543707.0,42451942.5,6.98
1,1,4/14/2021,PRNT,HP INC,HPQ,40434L105,1084728.0,35839413.12,5.9
2,2,4/14/2021,PRNT,STRAUMANN HOLDING AG-REG,STMN,7156832,23824.0,31992339.55,5.26
3,3,4/14/2021,PRNT,MICROSOFT CORP,MSFT,594918104,120152.0,31058090.48,5.11
4,4,4/14/2021,PRNT,PTC INC,PTC,69370C100,208117.0,30636903.57,5.04
5,5,4/14/2021,PRNT,TRIMBLE INC,TRMB,896239100,370184.0,30221821.76,4.97
6,6,4/14/2021,PRNT,RENISHAW PLC,RSW,0732358,344851.0,30193911.84,4.97
7,7,4/14/2021,PRNT,DASSAULT SYSTEMES SE,DSY,5330047,130911.0,29875207.59,4.91
8,8,4/14/2021,PRNT,MGI DIGITAL GRAPHIC TECHNOLO,ALMDG,B18FJV7,454023.0,27246481.93,4.48
9,9,4/14/2021,PRNT,ALTAIR ENGINEERING INC - A,ALTR,021369103,425744.0,27145437.44,4.47
10,10,4/14/2021,PRNT,ANSYS INC,ANSS,03662Q105,70054.0,25991435.08,4.28
11,11,4/14/2021,PRNT,AUTODESK INC,ADSK,052769106,82583.0,24390889.05,4.01
12,12,4/14/2021,PRNT,SLM SOLUTIONS GROUP AG,AM3D,BMHTHK2,1170787.0,24073276.35,3.96
13,13,4/14/2021,PRNT,3D SYSTEMS CORP,DDD,88554D205,982639.0,22571217.83,3.71
14,14,4/14/2021,PRNT,STRATASYS LTD,SSYS,M85548101,746542.0,17823690.25,2.93
15,15,4/14/2021,PRNT,DESKTOP METAL INC-A,DM,25058X105,1134385.0,15688544.55,2.58
16,16,4/14/2021,PRNT,PROTO LABS INC,PRLB,743713109,134385.0,14907328.05,2.45
17,17,4/14/2021,PRNT,MATERIALISE NV-ADR,MTLS,57667T100,344958.0,12208063.62,2.01
18,18,4/14/2021,PRNT,FARO TECHNOLOGIES INC,FARO,311642102,100882.0,8655675.6,1.42
19,19,4/14/2021,PRNT,HEXAGON AB-B SHS,HEXAB,B1XFTL2,83678.0,8309193.15,1.37
20,20,4/14/2021,PRNT,AMETEK INC,AME,031100100,62012.0,8176902.32,1.35
21,21,4/14/2021,PRNT,ALIGN TECHNOLOGY INC,ALGN,016255101,13438.0,8004075.94,1.32
22,22,4/14/2021,PRNT,ULTRA CLEAN HOLDINGS INC,UCTT,90385V107,131694.0,7176006.06,1.18
23,23,4/14/2021,PRNT,GENERAL ELECTRIC CO,GE,369604103,459644.0,6177615.36,1.02
24,24,4/14/2021,PRNT,NUVASIVE INC,NUVA,670704105,89502.0,6129991.98,1.01
25,25,4/14/2021,PRNT,OC OERLIKON CORP AG-REG,OERL,4612757,508672.0,5998686.16,0.99
26,26,4/14/2021,PRNT,SIEMENS AG-REG,SIE,5727973,36164.0,6026540.75,0.99
