,Unnamed: 0,date,fund,company,ticker,cusip,shares,market value($),weight(%)
0,0,5/11/2021,PRNT,STRAUMANN HOLDING AG-REG,STMN,7156832,19822.0,30035000.28,5.67
1,1,5/11/2021,PRNT,HP INC,HPQ,40434L105,795227.0,28031751.75,5.29
2,2,5/11/2021,PRNT,SLM SOLUTIONS GROUP AG,AM3D,BMHTHK2,1221786.0,26908187.89,5.08
3,3,5/11/2021,PRNT,ALTAIR ENGINEERING INC - A,ALTR,021369103,409346.0,26820349.92,5.07
4,4,5/11/2021,PRNT,EXONE CO/THE,XONE,302104104,1434382.0,26808599.58,5.06
5,5,5/11/2021,PRNT,RENISHAW PLC,RSW,0732358,301462.0,25693147.23,4.85
6,6,5/11/2021,PRNT,MGI DIGITAL GRAPHIC TECHNOLO,ALMDG,B18FJV7,446886.0,24849305.3,4.69
7,7,5/11/2021,PRNT,DASSAULT SYSTEMES SE,DSY,5330047,110148.0,24820276.33,4.69
8,8,5/11/2021,PRNT,MICROSOFT CORP,MSFT,594918104,97155.0,24014772.9,4.54
9,9,5/11/2021,PRNT,TRIMBLE INC,TRMB,896239100,307263.0,23886625.62,4.51
10,10,5/11/2021,PRNT,AUTODESK INC,ADSK,052769106,84354.0,23285921.7,4.4
11,11,5/11/2021,PRNT,3D SYSTEMS CORP,DDD,88554D205,1272296.0,22608699.92,4.27
12,12,5/11/2021,PRNT,PTC INC,PTC,69370C100,170866.0,22065635.24,4.17
13,13,5/11/2021,PRNT,ANSYS INC,ANSS,03662Q105,67311.0,21752895.87,4.11
14,14,5/11/2021,PRNT,STRATASYS LTD,SSYS,M85548101,693677.0,12937076.05,2.44
15,15,5/11/2021,PRNT,PROTO LABS INC,PRLB,743713109,124875.0,11730757.5,2.22
16,16,5/11/2021,PRNT,NANO DIMENSION LTD - ADR,NNDM,63008G203,1863335.0,11589943.7,2.19
17,17,5/11/2021,PRNT,DESKTOP METAL INC-A,DM,25058X105,1054053.0,11573501.94,2.19
18,18,5/11/2021,PRNT,MATERIALISE NV-ADR,MTLS,57667T100,320539.0,8029501.95,1.52
19,19,5/11/2021,PRNT,AMETEK INC,AME,031100100,55248.0,7573948.32,1.43
20,20,5/11/2021,PRNT,HEXAGON AB-B SHS,HEXAB,B1XFTL2,73663.0,7101688.3,1.34
21,21,5/11/2021,PRNT,ALIGN TECHNOLOGY INC,ALGN,016255101,12113.0,6716658.5,1.27
22,22,5/11/2021,PRNT,ARCONIC CORP,ARNC,03966V107,185755.0,6575727.0,1.24
23,23,5/11/2021,PRNT,FARO TECHNOLOGIES INC,FARO,311642102,88023.0,6129041.49,1.16
24,24,5/11/2021,PRNT,UNITED PARCEL SERVICE-CL B,UPS,911312106,28393.0,6136579.09,1.16
25,25,5/11/2021,PRNT,KAISER ALUMINUM CORP,KALU,483007704,44781.0,5965277.01,1.13
26,26,5/11/2021,PRNT,LINCOLN ELECTRIC HOLDINGS,LECO,533900106,41448.0,5591335.2,1.06
27,27,5/11/2021,PRNT,BERTRANDT AG,BDT,5130861,90464.0,5288397.64,1.0
28,28,5/11/2021,PRNT,SIEMENS AG-REG,SIE,5727973,30436.0,5313717.8,1.0
29,29,5/11/2021,PRNT,MOOG INC-CLASS A,MOG/A,615394202,59221.0,5260009.22,0.99
30,30,5/11/2021,PRNT,MICHELIN (CGDE),ML,4588364,34473.0,5198196.59,0.98
31,31,5/11/2021,PRNT,MEDTRONIC PLC,MDT UN,G5960L103,40525.0,5142622.5,0.97
32,32,5/11/2021,PRNT,STRYKER CORP,SYK,863667101,19870.0,5086322.6,0.96
33,33,5/11/2021,PRNT,NUVASIVE INC,NUVA,670704105,73960.0,5079572.8,0.96
34,34,5/11/2021,PRNT,OC OERLIKON CORP AG-REG,OERL,4612757,439629.0,5070483.78,0.96
35,35,5/11/2021,PRNT,GENERAL ELECTRIC CO,GE,369604103,376287.0,5023431.45,0.95
36,36,5/11/2021,PRNT,AEROJET ROCKETDYNE HOLDINGS,AJRD,007800105,105463.0,4989454.53,0.94
37,37,5/11/2021,PRNT,ULTRA CLEAN HOLDINGS INC,UCTT,90385V107,93088.0,4405855.04,0.83
38,38,5/11/2021,PRNT,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,2293500.44,2293500.44,0.43
39,39,5/11/2021,PRNT,VOESTALPINE AG,VOE,4943402,15760.0,731688.32,0.14
