,Unnamed: 0,date,fund,company,ticker,cusip,shares,market value($),weight(%)
0,0,5/6/2021,PRNT,EXONE CO/THE,XONE,302104104,1488995.0,31566694.0,5.59
1,1,5/6/2021,PRNT,STRAUMANN HOLDING AG-REG,STMN,7156832,20570.0,30466982.42,5.4
2,2,5/6/2021,PRNT,SLM SOLUTIONS GROUP AG,AM3D,BMHTHK2,1268303.0,28806382.51,5.1
3,3,5/6/2021,PRNT,HP INC,HPQ,40434L105,825499.0,28438440.55,5.04
4,4,5/6/2021,PRNT,ALTAIR ENGINEERING INC - A,ALTR,021369103,424931.0,27620515.0,4.89
5,5,5/6/2021,PRNT,RENISHAW PLC,RSW,0732358,312935.0,27249212.0,4.83
6,6,5/6/2021,PRNT,MGI DIGITAL GRAPHIC TECHNOLO,ALMDG,B18FJV7,463901.0,26619370.24,4.71
7,7,5/6/2021,PRNT,DASSAULT SYSTEMES SE,DSY,5330047,114339.0,25983016.85,4.6
8,8,5/6/2021,PRNT,TRIMBLE INC,TRMB,896239100,318956.0,25870521.16,4.58
9,9,5/6/2021,PRNT,3D SYSTEMS CORP,DDD,88554D205,1320738.0,25133644.14,4.45
10,10,5/6/2021,PRNT,ANSYS INC,ANSS,03662Q105,69863.0,24835597.87,4.4
11,11,5/6/2021,PRNT,MICROSOFT CORP,MSFT,594918104,100851.0,24856745.97,4.4
12,12,5/6/2021,PRNT,AUTODESK INC,ADSK,052769106,87564.0,24612489.12,4.36
13,13,5/6/2021,PRNT,PTC INC,PTC,69370C100,177367.0,23217340.3,4.11
14,14,5/6/2021,PRNT,STRATASYS LTD,SSYS,M85548101,720086.0,14401720.0,2.55
15,15,5/6/2021,PRNT,DESKTOP METAL INC-A,DM,25058X105,1094181.0,13392775.44,2.37
16,16,5/6/2021,PRNT,PROTO LABS INC,PRLB,743713109,129627.0,13258249.56,2.35
17,17,5/6/2021,PRNT,NANO DIMENSION LTD - ADR,NNDM,63008G203,1934283.0,13288524.21,2.35
18,18,5/6/2021,PRNT,MATERIALISE NV-ADR,MTLS,57667T100,332738.0,9017199.8,1.6
19,19,5/6/2021,PRNT,AMETEK INC,AME,031100100,57349.0,7849931.12,1.39
20,20,5/6/2021,PRNT,HEXAGON AB-B SHS,HEXAB,B1XFTL2,76457.0,7332894.13,1.3
21,21,5/6/2021,PRNT,ALIGN TECHNOLOGY INC,ALGN,016255101,12564.0,7152057.0,1.27
22,22,5/6/2021,PRNT,ARCONIC CORP,ARNC,03966V107,192826.0,6972588.16,1.23
23,23,5/6/2021,PRNT,FARO TECHNOLOGIES INC,FARO,311642102,91367.0,6576596.66,1.16
24,24,5/6/2021,PRNT,KAISER ALUMINUM CORP,KALU,483007704,46475.0,6389383.0,1.13
25,25,5/6/2021,PRNT,UNITED PARCEL SERVICE-CL B,UPS,911312106,29471.0,6322118.92,1.12
26,26,5/6/2021,PRNT,LINCOLN ELECTRIC HOLDINGS,LECO,533900106,43021.0,5677481.37,1.01
27,27,5/6/2021,PRNT,NUVASIVE INC,NUVA,670704105,76774.0,5386463.84,0.95
28,28,5/6/2021,PRNT,MEDTRONIC PLC,MDT UN,G5960L103,42065.0,5342255.0,0.95
29,29,5/6/2021,PRNT,MOOG INC-CLASS A,MOG/A,615394202,61465.0,5327786.2,0.94
30,30,5/6/2021,PRNT,SIEMENS AG-REG,SIE,5727973,31591.0,5309284.29,0.94
31,31,5/6/2021,PRNT,BERTRANDT AG,BDT,5130861,93907.0,5287073.9,0.94
32,32,5/6/2021,PRNT,STRYKER CORP,SYK,863667101,20618.0,5217797.26,0.92
33,33,5/6/2021,PRNT,MICHELIN (CGDE),ML,4588364,35782.0,5193205.21,0.92
34,34,5/6/2021,PRNT,OC OERLIKON CORP AG-REG,OERL,4612757,456360.0,5182558.4,0.92
35,35,5/6/2021,PRNT,AEROJET ROCKETDYNE HOLDINGS,AJRD,007800105,109478.0,5133423.42,0.91
36,36,5/6/2021,PRNT,GENERAL ELECTRIC CO,GE,369604103,390609.0,5159944.89,0.91
37,37,5/6/2021,PRNT,ULTRA CLEAN HOLDINGS INC,UCTT,90385V107,96630.0,4666262.7,0.83
38,38,5/6/2021,PRNT,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,2293500.44,2293500.44,0.41
39,39,5/6/2021,PRNT,ALLEGHENY TECHNOLOGIES INC,ATI,01741R102,32506.0,777218.46,0.14
40,40,5/6/2021,PRNT,EASTMAN CHEMICAL CO,EMN,277432100,6288.0,773675.52,0.14
41,41,5/6/2021,PRNT,SGL CARBON SE,SGL,4818351,95695.0,726023.86,0.13
42,42,5/6/2021,PRNT,DUPONT DE NEMOURS INC,DD,26614N102,9346.0,756278.32,0.13
43,43,5/6/2021,PRNT,EVONIK INDUSTRIES AG,EVK,B5ZQ9D3,19819.0,706614.85,0.13
44,44,5/6/2021,PRNT,ARKEMA,AKE,B0Z5YZ2,5754.0,732874.84,0.13
45,45,5/6/2021,PRNT,KONINKLIJKE DSM NV,DSM,B0HZL93,4048.0,745193.15,0.13
46,46,5/6/2021,PRNT,3M CO,MMM,88579Y101,3540.0,713097.6,0.13
47,47,5/6/2021,PRNT,TORAY INDUSTRIES INC,3402,6897143,113608.0,706681.51,0.13
48,48,5/6/2021,PRNT,HENKEL AG & CO KGAA VORZUG,HEN3,5076705,6177.0,713044.49,0.13
49,49,5/6/2021,PRNT,VOESTALPINE AG,VOE,4943402,16354.0,725998.08,0.13
50,50,5/6/2021,PRNT,CARPENTER TECHNOLOGY,CRS,144285103,17255.0,700207.9,0.12
51,51,5/6/2021,PRNT,HEXCEL CORP,HXL,428291108,12837.0,684725.58,0.12
52,52,5/6/2021,PRNT,XEROX HOLDINGS CORP,XRX UN,98421M106,29125.0,695213.75,0.12
53,53,5/6/2021,PRNT,PYROGENESIS CANADA INC,PYR,B43JTF9,135921.0,654600.59,0.12
54,54,5/6/2021,PRNT,EASTMAN KODAK CO,KODK,277461406,99237.0,696643.74,0.12
55,55,5/6/2021,PRNT,SANDVIK AB,SAND,B1VQ252,25647.0,683101.89,0.12
