,Unnamed: 0,date,fund,company,ticker,cusip,shares,market value($),weight(%)
0,0,4/7/2021,PRNT,EXONE CO/THE,XONE,302104104,1543707.0,48256280.82,7.8
1,1,4/7/2021,PRNT,HP INC,HPQ,40434L105,1080644.0,34893994.76,5.64
2,2,4/7/2021,PRNT,STRAUMANN HOLDING AG-REG,STMN,7156832,23735.0,31082306.49,5.03
3,3,4/7/2021,PRNT,RENISHAW PLC,RSW,0732358,343553.0,30999299.24,5.01
4,4,4/7/2021,PRNT,TRIMBLE INC,TRMB,896239100,368790.0,30580066.8,4.95
5,5,4/7/2021,PRNT,PTC INC,PTC,69370C100,207334.0,29920369.54,4.84
6,6,4/7/2021,PRNT,MICROSOFT CORP,MSFT,594918104,119700.0,29668842.0,4.8
7,7,4/7/2021,PRNT,DASSAULT SYSTEMES SE,DSY,5330047,130419.0,29064584.51,4.7
8,8,4/7/2021,PRNT,MGI DIGITAL GRAPHIC TECHNOLO,ALMDG,B18FJV7,447747.0,28706842.39,4.64
9,9,4/7/2021,PRNT,ALTAIR ENGINEERING INC - A,ALTR,021369103,424141.0,27268024.89,4.41
10,10,4/7/2021,PRNT,SLM SOLUTIONS GROUP AG,AM3D,BMHTHK2,1160471.0,26509304.89,4.29
11,11,4/7/2021,PRNT,3D SYSTEMS CORP,DDD,88554D205,978939.0,25716727.53,4.16
12,12,4/7/2021,PRNT,ANSYS INC,ANSS,03662Q105,69791.0,25014490.22,4.05
13,13,4/7/2021,PRNT,AUTODESK INC,ADSK,052769106,82273.0,23488941.5,3.8
14,14,4/7/2021,PRNT,STRATASYS LTD,SSYS,M85548101,746542.0,18894978.02,3.06
15,15,4/7/2021,PRNT,DESKTOP METAL INC-A,DM,25058X105,1130114.0,17053420.26,2.76
16,16,4/7/2021,PRNT,PROTO LABS INC,PRLB,743713109,134385.0,16017348.15,2.59
17,17,4/7/2021,PRNT,MATERIALISE NV-ADR,MTLS,57667T100,344958.0,12428836.74,2.01
18,18,4/7/2021,PRNT,FARO TECHNOLOGIES INC,FARO,311642102,100503.0,8962857.54,1.45
19,19,4/7/2021,PRNT,AMETEK INC,AME,031100100,61779.0,8018296.41,1.3
20,20,4/7/2021,PRNT,HEXAGON AB-B SHS,HEXAB,B1XFTL2,83363.0,8011946.94,1.3
21,21,4/7/2021,PRNT,ULTRA CLEAN HOLDINGS INC,UCTT,90385V107,131199.0,7636437.8,1.24
22,22,4/7/2021,PRNT,ALIGN TECHNOLOGY INC,ALGN,016255101,13388.0,7414809.92,1.2
23,23,4/7/2021,PRNT,GENERAL ELECTRIC CO,GE,369604103,457914.0,6136047.6,0.99
24,24,4/7/2021,PRNT,SIEMENS AG-REG,SIE,5727973,36028.0,6041667.82,0.98
25,25,4/7/2021,PRNT,MICHELIN (CGDE),ML,4588364,39509.0,6062972.1,0.98
26,26,4/7/2021,PRNT,OC OERLIKON CORP AG-REG,OERL,4612757,506757.0,6053755.0,0.98
27,27,4/7/2021,PRNT,NUVASIVE INC,NUVA,670704105,89165.0,5942847.25,0.96
