,Unnamed: 0,date,fund,company,ticker,cusip,shares,market value($),weight(%)
0,0,4/23/2021,PRNT,EXONE CO/THE,XONE,302104104,1488995.0,33859746.3,5.85
1,1,4/23/2021,PRNT,3D SYSTEMS CORP,DDD,88554D205,1320738.0,28501526.04,4.92
2,2,4/23/2021,PRNT,RENISHAW PLC,RSW,0732358,312935.0,28256910.62,4.88
3,3,4/23/2021,PRNT,MGI DIGITAL GRAPHIC TECHNOLO,ALMDG,B18FJV7,463901.0,28143921.79,4.86
4,4,4/23/2021,PRNT,STRAUMANN HOLDING AG-REG,STMN,7156832,20570.0,27947577.52,4.83
5,5,4/23/2021,PRNT,HP INC,HPQ,40434L105,825499.0,27877101.23,4.81
6,6,4/23/2021,PRNT,SLM SOLUTIONS GROUP AG,AM3D,BMHTHK2,1268303.0,27822216.22,4.81
7,7,4/23/2021,PRNT,ALTAIR ENGINEERING INC - A,ALTR,021369103,424931.0,27709750.51,4.79
8,8,4/23/2021,PRNT,DASSAULT SYSTEMES SE,DSY,5330047,114339.0,26799061.63,4.63
9,9,4/23/2021,PRNT,TRIMBLE INC,TRMB,896239100,318956.0,25943881.04,4.48
10,10,4/23/2021,PRNT,MICROSOFT CORP,MSFT,594918104,100851.0,25935851.67,4.48
11,11,4/23/2021,PRNT,PTC INC,PTC,69370C100,177367.0,25766104.09,4.45
12,12,4/23/2021,PRNT,ANSYS INC,ANSS,03662Q105,69863.0,25486721.03,4.4
13,13,4/23/2021,PRNT,AUTODESK INC,ADSK,052769106,87564.0,25218432.0,4.36
14,14,4/23/2021,PRNT,STRATASYS LTD,SSYS,M85548101,720086.0,16511571.98,2.85
15,15,4/23/2021,PRNT,PROTO LABS INC,PRLB,743713109,129627.0,14093047.44,2.43
16,16,4/23/2021,PRNT,NANO DIMENSION LTD - ADR,NNDM,63008G203,1934283.0,14023551.75,2.42
17,17,4/23/2021,PRNT,DESKTOP METAL INC-A,DM,25058X105,1094181.0,13928924.13,2.41
18,18,4/23/2021,PRNT,MATERIALISE NV-ADR,MTLS,57667T100,332738.0,10597705.3,1.83
19,19,4/23/2021,PRNT,FARO TECHNOLOGIES INC,FARO,311642102,91367.0,7950756.34,1.37
20,20,4/23/2021,PRNT,ALIGN TECHNOLOGY INC,ALGN,016255101,12564.0,7730754.84,1.34
21,21,4/23/2021,PRNT,HEXAGON AB-B SHS,HEXAB,B1XFTL2,76457.0,7699452.95,1.33
22,22,4/23/2021,PRNT,AMETEK INC,AME,031100100,57349.0,7657811.97,1.32
23,23,4/23/2021,PRNT,MEDTRONIC PLC,MDT UN,G5960L103,42065.0,5462140.25,0.94
24,24,4/23/2021,PRNT,STRYKER CORP,SYK,863667101,20618.0,5446657.06,0.94
25,25,4/23/2021,PRNT,SIEMENS AG-REG,SIE,5727973,31591.0,5406600.02,0.93
26,26,4/23/2021,PRNT,LINCOLN ELECTRIC HOLDINGS,LECO,533900106,43021.0,5385798.99,0.93
27,27,4/23/2021,PRNT,MICHELIN (CGDE),ML,4588364,35782.0,5366870.13,0.93
28,28,4/23/2021,PRNT,AEROJET ROCKETDYNE HOLDINGS,AJRD,007800105,109478.0,5325009.92,0.92
29,29,4/23/2021,PRNT,NUVASIVE INC,NUVA,670704105,76774.0,5339631.7,0.92
30,30,4/23/2021,PRNT,BERTRANDT AG,BDT,5130861,93907.0,5240245.25,0.91
31,31,4/23/2021,PRNT,ARCONIC CORP,ARNC,03966V107,192826.0,5291145.44,0.91
