,Unnamed: 0,date,fund,company,ticker,cusip,shares,market value($),weight(%)
0,0,5/6/2021,ARKG,TELADOC HEALTH INC,TDOC,87918A105,4070102.0,638965312.98,7.3
1,1,5/6/2021,ARKG,EXACT SCIENCES CORP,EXAS,30063P105,3762644.0,416336558.6,4.76
2,2,5/6/2021,ARKG,REGENERON PHARMACEUTICALS,REGN,75886F107,840074.0,405268499.08,4.63
3,3,5/6/2021,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,1705171.0,364684921.77,4.17
4,4,5/6/2021,ARKG,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,4059682.0,351162493.0,4.01
5,5,5/6/2021,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,13605958.0,339332592.52,3.88
6,6,5/6/2021,ARKG,CAREDX INC,CDNA,14167L103,4425683.0,323871481.94,3.7
7,7,5/6/2021,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,2886074.0,317352697.04,3.63
8,8,5/6/2021,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,874060205,18231465.0,302642319.0,3.46
9,9,5/6/2021,ARKG,FATE THERAPEUTICS INC,FATE,31189P102,3744725.0,291077474.25,3.33
10,10,5/6/2021,ARKG,ROCHE HOLDINGS LTD-SPONS ADR,RHHBY,771195104,6942846.0,283754116.02,3.24
11,11,5/6/2021,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,6780322.0,270467044.58,3.09
12,12,5/6/2021,ARKG,INCYTE CORP,INCY,45337C102,2965537.0,241038847.36,2.76
13,13,5/6/2021,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,1309292.0,239469506.8,2.74
14,14,5/6/2021,ARKG,ACCOLADE INC,ACCD,00437E102,5298679.0,238705488.95,2.73
15,15,5/6/2021,ARKG,VEEVA SYSTEMS INC-CLASS A,VEEV,922475108,832109.0,216656220.33,2.48
16,16,5/6/2021,ARKG,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,7425739.0,216980093.58,2.48
17,17,5/6/2021,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,1858215.0,211650688.5,2.42
18,18,5/6/2021,ARKG,SCHRODINGER INC,SDGR,80810D103,2542618.0,174982970.76,2.0
19,19,5/6/2021,ARKG,INVITAE CORP,NVTA,46185L103,5398615.0,168598746.45,1.93
20,20,5/6/2021,ARKG,CASTLE BIOSCIENCES INC,CSTL,14843C105,2577180.0,160455226.8,1.83
21,21,5/6/2021,ARKG,BERKELEY LIGHTS INC,BLI,084310101,3053257.0,149975983.84,1.71
22,22,5/6/2021,ARKG,BRISTOL-MYERS SQUIBB CO,BMY,110122108,2161938.0,139834149.84,1.6
23,23,5/6/2021,ARKG,SAREPTA THERAPEUTICS INC,SRPT,803607100,1845974.0,134331527.98,1.54
24,24,5/6/2021,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,1777437.0,129930644.7,1.49
25,25,5/6/2021,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,3627250.0,128622285.0,1.47
26,26,5/6/2021,ARKG,CODEXIS INC,CDXS,192005106,6233401.0,126912044.36,1.45
27,27,5/6/2021,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,1754809.0,125223170.24,1.43
28,28,5/6/2021,ARKG,PERSONALIS INC,PSNL,71535D106,5428301.0,114211453.04,1.31
29,29,5/6/2021,ARKG,PURE STORAGE INC - CLASS A,PSTG,74624M102,6187917.0,114785860.35,1.31
30,30,5/6/2021,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,3169467.0,101803280.04,1.16
31,31,5/6/2021,ARKG,GUARDANT HEALTH INC,GH,40131M109,697748.0,97496328.04,1.11
32,32,5/6/2021,ARKG,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,1316020.0,90055248.6,1.03
33,33,5/6/2021,ARKG,BUTTERFLY NETWORK INC,BFLY,124155102,6449755.0,85330258.65,0.98
34,34,5/6/2021,ARKG,CELLECTIS - ADR,CLLS,15117K103,4861542.0,82354521.48,0.94
35,35,5/6/2021,ARKG,908 DEVICES INC,MASS,65443P102,1372119.0,71569727.04,0.82
36,36,5/6/2021,ARKG,VERACYTE INC,VCYT,92337F107,1642389.0,71706703.74,0.82
37,37,5/6/2021,ARKG,ABBVIE INC,ABBV,00287Y109,549013.0,63564725.14,0.73
38,38,5/6/2021,ARKG,SERES THERAPEUTICS INC,MCRB,81750R102,2861467.0,60434183.04,0.69
39,39,5/6/2021,ARKG,UIPATH INC - CLASS A,PATH,90364P105,755984.0,53576586.08,0.61
40,40,5/6/2021,ARKG,CM LIFE SCIENCES INC-CLASS A,CMLF,18978W109,4236949.0,53343187.91,0.61
41,41,5/6/2021,ARKG,SIGNIFY HEALTH INC -CLASS A,SGFY,82671G100,2044628.0,52853633.8,0.6
42,42,5/6/2021,ARKG,EDITAS MEDICINE INC,EDIT,28106W103,1459366.0,50669187.52,0.58
43,43,5/6/2021,ARKG,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,1563048.0,50674016.16,0.58
44,44,5/6/2021,ARKG,THERMO FISHER SCIENTIFIC INC,TMO,883556102,108173.0,50600084.21,0.58
45,45,5/6/2021,ARKG,REPARE THERAPEUTICS INC,RPTX,760273102,1517883.0,50150854.32,0.57
46,46,5/6/2021,ARKG,1LIFE HEALTHCARE INC,ONEM,68269G107,1089835.0,44944795.4,0.51
47,47,5/6/2021,ARKG,CERUS CORP,CERS,157085101,6567382.0,39535639.64,0.45
48,48,5/6/2021,ARKG,AQUABOUNTY TECHNOLOGIES,AQB,03842K200,6941913.0,37278072.81,0.43
49,49,5/6/2021,ARKG,COMPUGEN LTD,CGEN,M25722105,4607746.0,36769813.08,0.42
50,50,5/6/2021,ARKG,SEER INC,SEER,81578P106,843644.0,33821687.96,0.39
51,51,5/6/2021,ARKG,SURFACE ONCOLOGY INC,SURF,86877M209,4270309.0,30959740.25,0.35
52,52,5/6/2021,ARKG,ZYMERGEN INC,ZY,98985X100,532810.0,25042070.0,0.29
53,53,5/6/2021,ARKG,PHREESIA INC,PHR,71944F106,409405.0,20167290.3,0.23
54,54,5/6/2021,ARKG,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,16909103.84,16909103.84,0.19
55,55,5/6/2021,ARKG,EVOGENE LTD,EVGN,M4119S104,3691251.0,14358966.39,0.16
