,Unnamed: 0,date,fund,company,ticker,cusip,shares,market value($),weight(%)
0,0,3/9/2021,ARKG,TELADOC HEALTH INC,TDOC,87918A105,3476975.0,671195254.0,7.26
1,1,3/9/2021,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,14598852.0,458111975.76,4.96
2,2,3/9/2021,ARKG,REGENERON PHARMACEUTICALS,REGN,75886F107,971612.0,457269755.56,4.95
3,3,3/9/2021,ARKG,EXACT SCIENCES CORP,EXAS,30063P105,3616618.0,448315967.28,4.85
4,4,3/9/2021,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,3096657.0,387175024.71,4.19
5,5,3/9/2021,ARKG,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,4470705.0,373482695.7,4.04
6,6,3/9/2021,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,1677947.0,359147775.88,3.89
7,7,3/9/2021,ARKG,ROCHE HOLDINGS LTD-SPONS ADR,RHHBY,771195104,8523335.0,350436918.53,3.79
8,8,3/9/2021,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,874060205,19197714.0,349782349.08,3.78
9,9,3/9/2021,ARKG,FATE THERAPEUTICS INC,FATE,31189P102,3707823.0,328216491.96,3.55
10,10,3/9/2021,ARKG,CAREDX INC,CDNA,14167L103,4382072.0,283344775.52,3.07
11,11,3/9/2021,ARKG,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,7520464.0,259230394.08,2.8
12,12,3/9/2021,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,1993800.0,250481094.0,2.71
13,13,3/9/2021,ARKG,INCYTE CORP,INCY,45337C102,2936305.0,232291088.55,2.51
14,14,3/9/2021,ARKG,ACCOLADE INC,ACCD,00437E102,5007185.0,218263194.15,2.36
15,15,3/9/2021,ARKG,VEEVA SYSTEMS INC-CLASS A,VEEV,922475108,823913.0,206719771.7,2.24
16,16,3/9/2021,ARKG,INVITAE CORP,NVTA,46185L103,5340917.0,207441216.28,2.24
17,17,3/9/2021,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,3696839.0,193048932.58,2.09
18,18,3/9/2021,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,1142364.0,172051442.04,1.86
19,19,3/9/2021,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,3400755.0,164562534.45,1.78
20,20,3/9/2021,ARKG,SCHRODINGER INC,SDGR,80810D103,2332501.0,162668619.74,1.76
21,21,3/9/2021,ARKG,PURE STORAGE INC - CLASS A,PSTG,74624M102,7527197.0,160780927.92,1.74
22,22,3/9/2021,ARKG,CASTLE BIOSCIENCES INC,CSTL,14843C105,2551722.0,158512970.64,1.71
23,23,3/9/2021,ARKG,SAREPTA THERAPEUTICS INC,SRPT,803607100,1827753.0,156729819.75,1.7
24,24,3/9/2021,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,1759927.0,147869066.54,1.6
25,25,3/9/2021,ARKG,BERKELEY LIGHTS INC,BLI,084310101,2724453.0,145240589.43,1.57
26,26,3/9/2021,ARKG,PERSONALIS INC,PSNL,71535D106,5824440.0,143455957.2,1.55
27,27,3/9/2021,ARKG,BRISTOL-MYERS SQUIBB CO,BMY,110122108,2194243.0,132905298.51,1.44
28,28,3/9/2021,ARKG,CODEXIS INC,CDXS,192005106,5941670.0,117645066.0,1.27
29,29,3/9/2021,ARKG,CELLECTIS - ADR,CLLS,15117K103,5216333.0,112933609.45,1.22
30,30,3/9/2021,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,2686434.0,110466166.08,1.19
31,31,3/9/2021,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,1882857.0,107586448.98,1.16
32,32,3/9/2021,ARKG,THERMO FISHER SCIENTIFIC INC,TMO,883556102,235486.0,105523631.46,1.14
33,33,3/9/2021,ARKG,PHREESIA INC,PHR,71944F106,1682231.0,96576881.71,1.04
34,34,3/9/2021,ARKG,GUARDANT HEALTH INC,GH,40131M109,690870.0,94151763.6,1.02
35,35,3/9/2021,ARKG,VERACYTE INC,VCYT,92337F107,1762243.0,89328097.67,0.97
36,36,3/9/2021,ARKG,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,1303028.0,78611679.24,0.85
37,37,3/9/2021,ARKG,BUTTERFLY NETWORK INC,BFLY,124155102,4001513.0,70906810.36,0.77
38,38,3/9/2021,ARKG,EDITAS MEDICINE INC,EDIT,28106W103,1565880.0,70981340.4,0.77
39,39,3/9/2021,ARKG,CM LIFE SCIENCES INC-CLASS A,CMLF,18978W109,4157205.0,66931000.5,0.72
40,40,3/9/2021,ARKG,SERES THERAPEUTICS INC,MCRB,81750R102,3070303.0,62296447.87,0.67
41,41,3/9/2021,ARKG,ABBVIE INC,ABBV,00287Y109,543584.0,58049335.36,0.63
42,42,3/9/2021,ARKG,AQUABOUNTY TECHNOLOGIES,AQB,03842K200,7448539.0,51990802.22,0.56
43,43,3/9/2021,ARKG,1LIFE HEALTHCARE INC,ONEM,68269G107,1079108.0,44416085.28,0.48
44,44,3/9/2021,ARKG,CERUS CORP,CERS,157085101,7046657.0,44253005.96,0.48
45,45,3/9/2021,ARKG,SIGNIFY HEALTH INC -CLASS A,SGFY,82671G100,1535217.0,44214249.6,0.48
46,46,3/9/2021,ARKG,COMPUGEN LTD,CGEN,M25722105,4944056.0,42123357.12,0.46
47,47,3/9/2021,ARKG,908 DEVICES INC,MASS,65443P102,952745.0,40777486.0,0.44
48,48,3/9/2021,ARKG,REPARE THERAPEUTICS INC,RPTX,760273102,1313553.0,35413388.88,0.38
49,49,3/9/2021,ARKG,SURFACE ONCOLOGY INC,SURF,86877M209,3798921.0,31417076.67,0.34
50,50,3/9/2021,ARKG,SYROS PHARMACEUTICALS INC,SYRS,87184Q107,2730161.0,22469225.03,0.24
51,51,3/9/2021,ARKG,EVOGENE LTD,EVGN,M4119S104,3960681.0,21189643.35,0.23
52,52,3/9/2021,ARKG,SEER INC,SEER,81578P106,451811.0,20168843.04,0.22
53,53,3/9/2021,ARKG,PLURISTEM THERAPEUTICS INC,PSTI,72940R300,3237385.0,16704906.6,0.18
54,54,3/9/2021,ARKG,ORGANOVO HOLDINGS INC,ONVO ,68620A203,323356.0,3686258.4,0.04
55,55,3/9/2021,ARKG,MORGAN STANLEY GOVT INSTL 8035,,X9USDMORS,3205510.94,3205510.94,0.03
56,56,3/9/2021,ARKG,ALPHABET INC-CL A,GOOGL,02079K305,810.0,1652691.6,0.02
