,Unnamed: 0,date,fund,company,ticker,cusip,shares,market value($),weight(%)
0,0,3/23/2021,ARKG,TELADOC HEALTH INC,TDOC,87918A105,3714132.0,732723960.96,7.27
1,1,3/23/2021,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,14538367.0,505789787.93,5.02
2,2,3/23/2021,ARKG,EXACT SCIENCES CORP,EXAS,30063P105,3733322.0,504969133.72,5.01
3,3,3/23/2021,ARKG,REGENERON PHARMACEUTICALS,REGN,75886F107,952559.0,460295559.98,4.56
4,4,3/23/2021,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,3083829.0,417735476.34,4.14
5,5,3/23/2021,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,1847147.0,404192706.54,4.01
6,6,3/23/2021,ARKG,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,4614952.0,399239497.52,3.96
7,7,3/23/2021,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,874060205,19817097.0,394360230.3,3.91
8,8,3/23/2021,ARKG,ROCHE HOLDINGS LTD-SPONS ADR,RHHBY,771195104,8798340.0,373929450.0,3.71
9,9,3/23/2021,ARKG,FATE THERAPEUTICS INC,FATE,31189P102,3827450.0,351819204.0,3.49
10,10,3/23/2021,ARKG,CAREDX INC,CDNA,14167L103,4523463.0,315782952.03,3.13
11,11,3/23/2021,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,1985537.0,264076421.0,2.62
12,12,3/23/2021,ARKG,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,7763103.0,252067954.41,2.5
13,13,3/23/2021,ARKG,INCYTE CORP,INCY,45337C102,3031056.0,247546343.52,2.45
14,14,3/23/2021,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,4318401.0,240275831.64,2.38
15,15,3/23/2021,ARKG,INVITAE CORP,NVTA,46185L103,5318790.0,227591024.1,2.26
16,16,3/23/2021,ARKG,VEEVA SYSTEMS INC-CLASS A,VEEV,922475108,850505.0,227314471.35,2.25
17,17,3/23/2021,ARKG,ACCOLADE INC,ACCD,00437E102,5171384.0,222266084.32,2.2
18,18,3/23/2021,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,1179224.0,211328733.04,2.1
19,19,3/23/2021,ARKG,SCHRODINGER INC,SDGR,80810D103,2407774.0,195703870.72,1.94
20,20,3/23/2021,ARKG,CASTLE BIOSCIENCES INC,CSTL,14843C105,2634060.0,175533758.4,1.74
21,21,3/23/2021,ARKG,PURE STORAGE INC - CLASS A,PSTG,74624M102,7496013.0,172933019.91,1.71
22,22,3/23/2021,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,1816711.0,172151534.36,1.71
23,23,3/23/2021,ARKG,SAREPTA THERAPEUTICS INC,SRPT,803607100,1886752.0,157600394.56,1.56
24,24,3/23/2021,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,3386666.0,156531702.52,1.55
25,25,3/23/2021,ARKG,PERSONALIS INC,PSNL,71535D106,5800306.0,149009861.14,1.48
26,26,3/23/2021,ARKG,BERKELEY LIGHTS INC,BLI,084310101,2812374.0,143824806.36,1.43
27,27,3/23/2021,ARKG,BRISTOL-MYERS SQUIBB CO,BMY,110122108,2265046.0,143558615.48,1.42
28,28,3/23/2021,ARKG,CODEXIS INC,CDXS,192005106,6177786.0,139000185.0,1.38
29,29,3/23/2021,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,1875053.0,128216124.14,1.27
30,30,3/23/2021,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,2804256.0,120302582.4,1.19
31,31,3/23/2021,ARKG,CELLECTIS - ADR,CLLS,15117K103,5194719.0,112569560.73,1.12
32,32,3/23/2021,ARKG,THERMO FISHER SCIENTIFIC INC,TMO,883556102,243103.0,110529209.98,1.1
33,33,3/23/2021,ARKG,GUARDANT HEALTH INC,GH,40131M109,713174.0,104743865.38,1.04
34,34,3/23/2021,ARKG,VERACYTE INC,VCYT,92337F107,1754943.0,95486448.63,0.95
35,35,3/23/2021,ARKG,PHREESIA INC,PHR,71944F106,1736538.0,95422763.1,0.95
36,36,3/23/2021,ARKG,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,1345095.0,95219275.05,0.94
37,37,3/23/2021,ARKG,BUTTERFLY NETWORK INC,BFLY,124155102,4502459.0,88473319.35,0.88
38,38,3/23/2021,ARKG,EDITAS MEDICINE INC,EDIT,28106W103,1559390.0,75599227.2,0.75
39,39,3/23/2021,ARKG,CM LIFE SCIENCES INC-CLASS A,CMLF,18978W109,4291363.0,71751589.36,0.71
40,40,3/23/2021,ARKG,SERES THERAPEUTICS INC,MCRB,81750R102,3057583.0,67083371.02,0.67
41,41,3/23/2021,ARKG,ABBVIE INC,ABBV,00287Y109,561132.0,59423878.8,0.59
42,42,3/23/2021,ARKG,AQUABOUNTY TECHNOLOGIES,AQB,03842K200,7417679.0,56151830.03,0.56
43,43,3/23/2021,ARKG,908 DEVICES INC,MASS,65443P102,983524.0,50435110.72,0.5
44,44,3/23/2021,ARKG,MORGAN STANLEY GOVT INSTL 8035,,X9USDMORS,48619424.07,48619424.07,0.48
45,45,3/23/2021,ARKG,COMPUGEN LTD,CGEN,M25722105,4923567.0,44902931.04,0.45
46,46,3/23/2021,ARKG,1LIFE HEALTHCARE INC,ONEM,68269G107,1113928.0,45247755.36,0.45
47,47,3/23/2021,ARKG,CERUS CORP,CERS,157085101,7017462.0,43578439.02,0.43
48,48,3/23/2021,ARKG,REPARE THERAPEUTICS INC,RPTX,760273102,1370463.0,42388420.59,0.42
49,49,3/23/2021,ARKG,SIGNIFY HEALTH INC -CLASS A,SGFY,82671G100,1584779.0,40015669.75,0.4
50,50,3/23/2021,ARKG,SURFACE ONCOLOGY INC,SURF,86877M209,4105867.0,39211029.85,0.39
51,51,3/23/2021,ARKG,SYROS PHARMACEUTICALS INC,SYRS,87184Q107,2718846.0,25584340.86,0.25
52,52,3/23/2021,ARKG,SEER INC,SEER,81578P106,466998.0,24536074.92,0.24
53,53,3/23/2021,ARKG,EVOGENE LTD,EVGN,M4119S104,3944270.0,21496271.5,0.21
54,54,3/23/2021,ARKG,PLURISTEM THERAPEUTICS INC,PSTI,72940R300,2938665.0,15898177.65,0.16
55,55,3/23/2021,ARKG,ORGANOVO HOLDINGS INC,ONVO ,68620A203,322015.0,3455220.95,0.03
