,Unnamed: 0,date,fund,company,ticker,cusip,shares,market value($),weight(%)
0,0,2/25/2021,ARKG,TELADOC HEALTH INC,TDOC,87918A105,3499597.0,768336521.35,7.29
1,1,2/25/2021,ARKG,EXACT SCIENCES CORP,EXAS,30063P105,3889529.0,510695157.7,4.85
2,2,2/25/2021,ARKG,REGENERON PHARMACEUTICALS,REGN,75886F107,1105446.0,500977072.74,4.75
3,3,2/25/2021,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,15879444.0,495041666.7,4.7
4,4,2/25/2021,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,3420289.0,459823653.16,4.36
5,5,2/25/2021,ARKG,ROCHE HOLDINGS LTD-SPONS ADR,RHHBY,771195104,10930918.0,443576652.44,4.21
6,6,2/25/2021,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,1999376.0,425827100.48,4.04
7,7,2/25/2021,ARKG,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,4808094.0,416909830.74,3.96
8,8,2/25/2021,ARKG,CAREDX INC,CDNA,14167L103,4815012.0,381637851.12,3.62
9,9,2/25/2021,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,874060205,20646426.0,345827635.5,3.28
10,10,2/25/2021,ARKG,FATE THERAPEUTICS INC,FATE,31189P102,3987647.0,344014306.69,3.26
11,11,2/25/2021,ARKG,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,8088017.0,295293500.67,2.8
12,12,2/25/2021,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,2168699.0,276032008.72,2.62
13,13,2/25/2021,ARKG,INCYTE CORP,INCY,45337C102,3157906.0,247737725.7,2.35
14,14,2/25/2021,ARKG,INVITAE CORP,NVTA,46185L103,5809435.0,231215513.0,2.19
15,15,2/25/2021,ARKG,VEEVA SYSTEMS INC-CLASS A,VEEV,922475108,809026.0,227303944.96,2.16
16,16,2/25/2021,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,3975816.0,212348332.56,2.01
17,17,2/25/2021,ARKG,ACCOLADE INC,ACCD,00437E102,4696245.0,205695531.0,1.95
18,18,2/25/2021,ARKG,CASTLE BIOSCIENCES INC,CSTL,14843C105,2744295.0,204422534.55,1.94
19,19,2/25/2021,ARKG,PERSONALIS INC,PSNL,71535D106,6335357.0,200704109.76,1.9
20,20,2/25/2021,ARKG,PURE STORAGE INC - CLASS A,PSTG,74624M102,8187493.0,194207333.96,1.84
21,21,2/25/2021,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,3699069.0,190243118.67,1.81
22,22,2/25/2021,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,1074584.0,186010490.4,1.76
23,23,2/25/2021,ARKG,SCHRODINGER INC,SDGR,80810D103,1714818.0,179198481.0,1.7
24,24,2/25/2021,ARKG,BRISTOL-MYERS SQUIBB CO,BMY,110122108,2885923.0,179215818.3,1.7
25,25,2/25/2021,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,1892716.0,167543220.32,1.59
26,26,2/25/2021,ARKG,BERKELEY LIGHTS INC,BLI,084310101,2499352.0,154734882.32,1.47
27,27,2/25/2021,ARKG,SAREPTA THERAPEUTICS INC,SRPT,803607100,1755041.0,149617245.25,1.42
28,28,2/25/2021,ARKG,THERMO FISHER SCIENTIFIC INC,TMO,883556102,300503.0,135668089.41,1.29
29,29,2/25/2021,ARKG,ALPHABET INC-CL A,GOOGL,02079K305,63989.0,128998624.55,1.22
30,30,2/25/2021,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,2307243.0,127613610.33,1.21
31,31,2/25/2021,ARKG,CODEXIS INC,CDXS,192005106,5913558.0,125603971.92,1.19
32,32,2/25/2021,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,2048067.0,117702410.49,1.12
33,33,2/25/2021,ARKG,CELLECTIS - ADR,CLLS,15117K103,5673962.0,117110575.68,1.11
34,34,2/25/2021,ARKG,VERACYTE INC,VCYT,92337F107,1916832.0,112249681.92,1.07
35,35,2/25/2021,ARKG,GUARDANT HEALTH INC,GH,40131M109,743022.0,111044637.9,1.05
36,36,2/25/2021,ARKG,PHREESIA INC,PHR,71944F106,1809155.0,108567391.55,1.03
37,37,2/25/2021,ARKG,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,1401338.0,98990516.32,0.94
38,38,2/25/2021,ARKG,EDITAS MEDICINE INC,EDIT,28106W103,1703279.0,76238768.04,0.72
39,39,2/25/2021,ARKG,CM LIFE SCIENCES INC-CLASS A,CMLF,18978W109,3350841.0,64537197.66,0.61
40,40,2/25/2021,ARKG,SERES THERAPEUTICS INC,MCRB,81750R102,3339632.0,62751685.28,0.6
41,41,2/25/2021,ARKG,ABBVIE INC,ABBV,00287Y109,584606.0,62745761.98,0.6
42,42,2/25/2021,ARKG,AQUABOUNTY TECHNOLOGIES,AQB,03842K200,8101976.0,58172187.68,0.55
43,43,2/25/2021,ARKG,BUTTERFLY NETWORK INC,BFLY,124155102,2897090.0,55218535.4,0.52
44,44,2/25/2021,ARKG,SIGNIFY HEALTH INC -CLASS A,SGFY,82671G100,1596582.0,50164606.44,0.48
45,45,2/25/2021,ARKG,CERUS CORP,CERS,157085101,7664769.0,49437760.05,0.47
46,46,2/25/2021,ARKG,COMPUGEN LTD,CGEN,M25722105,5377796.0,48185052.16,0.46
47,47,2/25/2021,ARKG,REPARE THERAPEUTICS INC,RPTX,760273102,1283799.0,41184271.92,0.39
48,48,2/25/2021,ARKG,908 DEVICES INC,MASS,65443P102,730448.0,40174640.0,0.38
49,49,2/25/2021,ARKG,SURFACE ONCOLOGY INC,SURF,86877M209,3897434.0,32894342.96,0.31
50,50,2/25/2021,ARKG,SYROS PHARMACEUTICALS INC,SYRS,87184Q107,2969698.0,26370918.24,0.25
51,51,2/25/2021,ARKG,EVOGENE LTD,EVGN,M4119S104,4308134.0,26150373.38,0.25
52,52,2/25/2021,ARKG,MORGAN STANLEY GOVT INSTL 8035,,X9USDMORS,26561125.9,26561125.9,0.25
53,53,2/25/2021,ARKG,PLURISTEM THERAPEUTICS INC,PSTI,72940R300,3605773.0,22752427.63,0.22
54,54,2/25/2021,ARKG,1LIFE HEALTHCARE INC,ONEM,68269G107,286307.0,13914520.2,0.13
55,55,2/25/2021,ARKG,ORGANOVO HOLDINGS INC,ONVO ,68620A203,351719.0,4494968.82,0.04
