,Unnamed: 0,date,fund,company,ticker,cusip,shares,market value($),weight(%)
0,0,3/29/2021,ARKG,TELADOC HEALTH INC,TDOC,87918A105,3730758.0,659933782.62,7.3
1,1,3/29/2021,ARKG,EXACT SCIENCES CORP,EXAS,30063P105,3669840.0,462399840.0,5.12
2,2,3/29/2021,ARKG,REGENERON PHARMACEUTICALS,REGN,75886F107,936353.0,446556109.23,4.94
3,3,3/29/2021,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,14271415.0,438560582.95,4.85
4,4,3/29/2021,ARKG,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,4536475.0,396533279.75,4.39
5,5,3/29/2021,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,1713210.0,367723394.4,4.07
6,6,3/29/2021,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,874060205,19086749.0,366083845.82,4.05
7,7,3/29/2021,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,3027205.0,349914625.95,3.87
8,8,3/29/2021,ARKG,ROCHE HOLDINGS LTD-SPONS ADR,RHHBY,771195104,8296620.0,335598279.0,3.71
9,9,3/29/2021,ARKG,CAREDX INC,CDNA,14167L103,4446549.0,273507228.99,3.03
10,10,3/29/2021,ARKG,FATE THERAPEUTICS INC,FATE,31189P102,3762367.0,271492402.72,3.0
11,11,3/29/2021,ARKG,INCYTE CORP,INCY,45337C102,2979515.0,243575351.25,2.69
12,12,3/29/2021,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,5127417.0,220222560.15,2.44
13,13,3/29/2021,ARKG,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,7631097.0,218783550.99,2.42
14,14,3/29/2021,ARKG,ACCOLADE INC,ACCD,00437E102,5201623.0,217479857.63,2.41
15,15,3/29/2021,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,1949076.0,216815214.24,2.4
16,16,3/29/2021,ARKG,VEEVA SYSTEMS INC-CLASS A,VEEV,922475108,836038.0,212688067.2,2.35
17,17,3/29/2021,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,1159170.0,192526545.3,2.13
18,18,3/29/2021,ARKG,SCHRODINGER INC,SDGR,80810D103,2554597.0,182602593.56,2.02
19,19,3/29/2021,ARKG,INVITAE CORP,NVTA,46185L103,5221123.0,179867687.35,1.99
20,20,3/29/2021,ARKG,PURE STORAGE INC - CLASS A,PSTG,74624M102,7358362.0,159234953.68,1.76
21,21,3/29/2021,ARKG,CASTLE BIOSCIENCES INC,CSTL,14843C105,2589280.0,155279121.6,1.72
22,22,3/29/2021,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,1785816.0,145240415.28,1.61
23,23,3/29/2021,ARKG,BRISTOL-MYERS SQUIBB CO,BMY,110122108,2172088.0,138883306.72,1.54
24,24,3/29/2021,ARKG,SAREPTA THERAPEUTICS INC,SRPT,803607100,1854673.0,138692446.94,1.53
25,25,3/29/2021,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,3324482.0,135738600.06,1.5
26,26,3/29/2021,ARKG,CODEXIS INC,CDXS,192005106,6262786.0,129639670.2,1.43
27,27,3/29/2021,ARKG,PERSONALIS INC,PSNL,71535D106,5693799.0,125776019.91,1.39
28,28,3/29/2021,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,3302848.0,126036679.68,1.39
29,29,3/29/2021,ARKG,BERKELEY LIGHTS INC,BLI,084310101,2764543.0,123796235.54,1.37
30,30,3/29/2021,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,1840622.0,119143462.06,1.32
31,31,3/29/2021,ARKG,THERMO FISHER SCIENTIFIC INC,TMO,883556102,238987.0,109948359.22,1.22
32,32,3/29/2021,ARKG,CELLECTIS - ADR,CLLS,15117K103,5099332.0,97601214.48,1.08
33,33,3/29/2021,ARKG,GUARDANT HEALTH INC,GH,40131M109,701047.0,95040941.79,1.05
34,34,3/29/2021,ARKG,PHREESIA INC,PHR,71944F106,1707012.0,90642337.2,1.0
35,35,3/29/2021,ARKG,VERACYTE INC,VCYT,92337F107,1722712.0,83258670.96,0.92
