,Unnamed: 0,date,fund,company,ticker,cusip,shares,market value($),weight(%)
0,0,4/23/2021,ARKW,TESLA INC,TSLA,88160R101,990195.0,712633439.55,10.63
1,1,4/23/2021,ARKW,SQUARE INC - A,SQ,852234103,1424791.0,349230522.01,5.21
2,2,4/23/2021,ARKW,GRAYSCALE BITCOIN TRUST BTC,GBTC,389637109,7679982.0,317336856.24,4.73
3,3,4/23/2021,ARKW,TELADOC HEALTH INC,TDOC,87918A105,1603048.0,290824968.16,4.34
4,4,4/23/2021,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,225740.0,247555513.6,3.69
5,5,4/23/2021,ARKW,ROKU INC,ROKU,77543R102,680394.0,238178723.64,3.55
6,6,4/23/2021,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,878237.0,232873322.92,3.47
7,7,4/23/2021,ARKW,TWITTER INC,TWTR,90184L102,2928745.0,188347590.95,2.81
8,8,4/23/2021,ARKW,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,558817.0,183470797.44,2.74
9,9,4/23/2021,ARKW,UNITY SOFTWARE INC,U,91332U101,1732886.0,176581083.4,2.63
10,10,4/23/2021,ARKW,ZILLOW GROUP INC - C,Z,98954M200,1322537.0,175196476.39,2.61
11,11,4/23/2021,ARKW,SEA LTD-ADR,SE,81141R100,693127.0,170848874.23,2.55
12,12,4/23/2021,ARKW,TWILIO INC - A,TWLO,90138F102,445139.0,166379604.03,2.48
13,13,4/23/2021,ARKW,TRADE DESK INC/THE -CLASS A,TTD,88339J105,229967.0,161029792.41,2.4
14,14,4/23/2021,ARKW,PELOTON INTERACTIVE INC-A,PTON,70614W100,1401340.0,142221996.6,2.12
15,15,4/23/2021,ARKW,JD.COM INC-ADR,JD,47215P106,1833205.0,139525232.55,2.08
16,16,4/23/2021,ARKW,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,434925.0,127628741.25,1.9
17,17,4/23/2021,ARKW,OPENDOOR TECHNOLOGIES INC,OPEN,683712103,6592676.0,123184151.06,1.84
18,18,4/23/2021,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,5006063.0,114438600.18,1.71
19,19,4/23/2021,ARKW,SKILLZ INC,SKLZ,83067L109,6847661.0,113465742.77,1.69
20,20,4/23/2021,ARKW,BAIDU INC - SPON ADR,BIDU,056752108,522642.0,112138067.52,1.67
21,21,4/23/2021,ARKW,DRAFTKINGS INC - CL A,DKNG,26142R104,1899624.0,108601504.08,1.62
22,22,4/23/2021,ARKW,PAYPAL HOLDINGS INC,PYPL,70450Y103,406783.0,106686977.41,1.59
23,23,4/23/2021,ARKW,KE HOLDINGS INC,BEKE,482497104,1718217.0,94175473.77,1.41
24,24,4/23/2021,ARKW,FASTLY INC - CLASS A,FSLY,31188V100,1381468.0,92406394.52,1.38
25,25,4/23/2021,ARKW,NETFLIX INC,NFLX,64110L106,180667.0,91919756.26,1.37
26,26,4/23/2021,ARKW,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,1104404.0,89335239.56,1.33
27,27,4/23/2021,ARKW,DOCUSIGN INC,DOCU,256163106,389209.0,86283743.21,1.29
28,28,4/23/2021,ARKW,ADYEN NV-UNSPON ADR,ADYEY,00783V104,1725493.0,85541315.48,1.28
29,29,4/23/2021,ARKW,AGORA INC-ADR,API,00851L103,1454766.0,84143665.44,1.26
