,Unnamed: 0,date,fund,company,ticker,cusip,shares,market value($),weight(%)
0,0,4/21/2021,ARKW,TESLA INC,TSLA,88160R101,997881.0,717466460.19,10.68
1,1,4/21/2021,ARKW,SQUARE INC - A,SQ,852234103,1642381.0,403204535.5,6.0
2,2,4/21/2021,ARKW,GRAYSCALE BITCOIN TRUST BTC,GBTC,389637109,7739589.0,363838078.89,5.42
3,3,4/21/2021,ARKW,TELADOC HEALTH INC,TDOC,87918A105,1615487.0,292257753.17,4.35
4,4,4/21/2021,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,227490.0,255473544.9,3.8
5,5,4/21/2021,ARKW,ROKU INC,ROKU,77543R102,685672.0,243310709.2,3.62
6,6,4/21/2021,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,885055.0,240026916.0,3.57
7,7,4/21/2021,ARKW,TWITTER INC,TWTR,90184L102,2951474.0,193911841.8,2.89
8,8,4/21/2021,ARKW,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,563157.0,181212659.46,2.7
9,9,4/21/2021,ARKW,ZILLOW GROUP INC - C,Z,98954M200,1332799.0,172197630.8,2.56
10,10,4/21/2021,ARKW,UNITY SOFTWARE INC,U,91332U101,1746333.0,170092834.2,2.53
11,11,4/21/2021,ARKW,TWILIO INC - A,TWLO,90138F102,448597.0,164926687.05,2.46
12,12,4/21/2021,ARKW,SEA LTD-ADR,SE,81141R100,698510.0,165155704.4,2.46
13,13,4/21/2021,ARKW,TRADE DESK INC/THE -CLASS A,TTD,88339J105,231752.0,158998094.64,2.37
14,14,4/21/2021,ARKW,PAYPAL HOLDINGS INC,PYPL,70450Y103,537135.0,142034608.05,2.11
15,15,4/21/2021,ARKW,JD.COM INC-ADR,JD,47215P106,1847436.0,137726353.8,2.05
16,16,4/21/2021,ARKW,PELOTON INTERACTIVE INC-A,PTON,70614W100,1259084.0,134092446.0,2.0
17,17,4/21/2021,ARKW,DOCUSIGN INC,DOCU,256163106,505141.0,110843089.63,1.65
18,18,4/21/2021,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,5044920.0,109878357.6,1.64
19,19,4/21/2021,ARKW,BAIDU INC - SPON ADR,BIDU,056752108,526702.0,109548748.98,1.63
20,20,4/21/2021,ARKW,OPENDOOR TECHNOLOGIES INC,OPEN,683712103,6643846.0,109224828.24,1.63
21,21,4/21/2021,ARKW,DRAFTKINGS INC - CL A,DKNG,26142R104,1914371.0,106649608.41,1.59
22,22,4/21/2021,ARKW,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,329599.0,105741951.18,1.57
23,23,4/21/2021,ARKW,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,785489.0,94070162.64,1.4
24,24,4/21/2021,ARKW,FASTLY INC - CLASS A,FSLY,31188V100,1392192.0,92525080.32,1.38
25,25,4/21/2021,ARKW,KE HOLDINGS INC,BEKE,482497104,1731552.0,89209559.04,1.33
26,26,4/21/2021,ARKW,ADYEN NV-UNSPON ADR,ADYEY,00783V104,1738884.0,83675098.08,1.25
27,27,4/21/2021,ARKW,PURE STORAGE INC - CLASS A,PSTG,74624M102,3951205.0,80011901.25,1.19
28,28,4/21/2021,ARKW,AGORA INC-ADR,API,00851L103,1466057.0,79606895.1,1.19
29,29,4/21/2021,ARKW,HUBSPOT INC,HUBS,443573100,158514.0,78894002.94,1.17
30,30,4/21/2021,ARKW,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,956786.0,75203379.6,1.12
31,31,4/21/2021,ARKW,NVIDIA CORP,NVDA,67066G104,123354.0,74857374.9,1.11
32,32,4/21/2021,ARKW,SNAP INC - A,SNAP,83304A106,1259846.0,73688392.54,1.1
33,33,4/21/2021,ARKW,SKILLZ INC,SKLZ,83067L109,5838781.0,73276701.55,1.09
34,34,4/21/2021,ARKW,PAGERDUTY INC,PD,69553P100,1806109.0,71196816.78,1.06
35,35,4/21/2021,ARKW,NETFLIX INC,NFLX,64110L106,128105.0,70402664.85,1.05
36,36,4/21/2021,ARKW,SILVERGATE CAPITAL CORP-CL A,SI,82837P408,581687.0,70174719.68,1.04
37,37,4/21/2021,ARKW,PINTEREST INC- CLASS A,PINS,72352L106,952878.0,67959258.96,1.01
38,38,4/21/2021,ARKW,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,324485.0,67038601.0,1.0
39,39,4/21/2021,ARKW,HUYA INC-ADR,HUYA,44852D108,3783524.0,66854869.08,1.0
40,40,4/21/2021,ARKW,CLOUDFLARE INC - CLASS A,NET,18915M107,915270.0,66256395.3,0.99
41,41,4/21/2021,ARKW,PINDUODUO INC-ADR,PDD,722304102,519229.0,65220354.69,0.97
42,42,4/21/2021,ARKW,VERACYTE INC,VCYT,92337F107,1386700.0,63746599.0,0.95
43,43,4/21/2021,ARKW,LENDINGCLUB CORP,LC,52603A208,4616020.0,62408590.4,0.93
44,44,4/21/2021,ARKW,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,832098.0,60227253.24,0.9
45,45,4/21/2021,ARKW,MERCADOLIBRE INC,MELI,58733R102,38623.0,59224894.43,0.88
46,46,4/21/2021,ARKW,2U INC,TWOU,90214J101,1586522.0,58209492.18,0.87
47,47,4/21/2021,ARKW,LENDINGTREE INC,TREE UW,52603B107,254750.0,55234895.0,0.82
48,48,4/21/2021,ARKW,ROBLOX CORP -CLASS A,RBLX,771049103,738771.0,51152504.04,0.76
49,49,4/21/2021,ARKW,NANO DIMENSION LTD - ADR,NNDM,63008G203,5473938.0,39083917.32,0.58
50,50,4/21/2021,ARKW,OKTA INC,OKTA,679295105,74155.0,19710399.0,0.29
51,51,4/21/2021,ARKW,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,17877812.34,17877812.34,0.27
52,52,4/21/2021,ARKW,SYNOPSYS INC,SNPS,871607107,2622.0,655945.74,0.01
