,Unnamed: 0,date,fund,company,ticker,cusip,shares,market value($),weight(%)
0,0,4/19/2021,ARKW,TESLA INC,TSLA,88160R101,996783.0,737400127.74,10.46
1,1,4/19/2021,ARKW,SQUARE INC - A,SQ,852234103,1685025.0,431534902.5,6.12
2,2,4/19/2021,ARKW,GRAYSCALE BITCOIN TRUST BTC,GBTC,389637109,7731067.0,397144911.79,5.64
3,3,4/19/2021,ARKW,TELADOC HEALTH INC,TDOC,87918A105,1613706.0,306765510.6,4.35
4,4,4/19/2021,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,227240.0,274460472.0,3.89
5,5,4/19/2021,ARKW,ROKU INC,ROKU,77543R102,684914.0,257883819.28,3.66
6,6,4/19/2021,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,884081.0,258169333.62,3.66
7,7,4/19/2021,ARKW,TWITTER INC,TWTR,90184L102,2948223.0,206729396.76,2.93
8,8,4/19/2021,ARKW,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,562537.0,185609083.15,2.63
9,9,4/19/2021,ARKW,ZILLOW GROUP INC - C,Z,98954M200,1331329.0,179210196.69,2.54
10,10,4/19/2021,ARKW,SEA LTD-ADR,SE,81141R100,697738.0,176123025.96,2.5
11,11,4/19/2021,ARKW,UNITY SOFTWARE INC,U,91332U101,1734007.0,174683865.18,2.48
12,12,4/19/2021,ARKW,TWILIO INC - A,TWLO,90138F102,448100.0,172626044.0,2.45
13,13,4/19/2021,ARKW,TRADE DESK INC/THE -CLASS A,TTD,88339J105,231497.0,166413933.42,2.36
14,14,4/19/2021,ARKW,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,1236367.0,149266587.91,2.12
15,15,4/19/2021,ARKW,PAYPAL HOLDINGS INC,PYPL,70450Y103,536544.0,144797129.28,2.05
16,16,4/19/2021,ARKW,JD.COM INC-ADR,JD,47215P106,1845400.0,142169616.0,2.02
17,17,4/19/2021,ARKW,PELOTON INTERACTIVE INC-A,PTON,70614W100,1096390.0,127411481.9,1.81
18,18,4/19/2021,ARKW,OPENDOOR TECHNOLOGIES INC,OPEN,683712103,6636530.0,122045786.7,1.73
19,19,4/19/2021,ARKW,DOCUSIGN INC,DOCU,256163106,504585.0,117028399.05,1.66
20,20,4/19/2021,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,5039368.0,113234598.96,1.61
21,21,4/19/2021,ARKW,BAIDU INC - SPON ADR,BIDU,056752108,526117.0,112357546.52,1.59
22,22,4/19/2021,ARKW,PURE STORAGE INC - CLASS A,PSTG,74624M102,4619315.0,99546238.25,1.41
23,23,4/19/2021,ARKW,FASTLY INC - CLASS A,FSLY,31188V100,1390660.0,97387919.8,1.38
24,24,4/19/2021,ARKW,DRAFTKINGS INC - CL A,DKNG,26142R104,1609047.0,93292545.06,1.32
