,Unnamed: 0,date,fund,company,ticker,cusip,shares,market value($),weight(%)
0,0,3/11/2021,ARKW,TESLA INC,TSLA,88160R101,1143671.0,800112231.6,10.61
1,1,3/11/2021,ARKW,GRAYSCALE BITCOIN TRUST BTC,GBTC,389637109,8029127.0,419923342.1,5.57
2,2,3/11/2021,ARKW,SQUARE INC - A,SQ,852234103,1687153.0,407818623.16,5.41
3,3,3/11/2021,ARKW,TELADOC HEALTH INC,TDOC,87918A105,1520686.0,302266756.22,4.01
4,4,3/11/2021,ARKW,ROKU INC,ROKU,77543R102,805261.0,292583531.74,3.88
5,5,3/11/2021,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,918169.0,263477776.24,3.49
6,6,3/11/2021,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,223119.0,254855446.56,3.38
7,7,3/11/2021,ARKW,TWITTER INC,TWTR,90184L102,3061887.0,209616784.02,2.78
8,8,3/11/2021,ARKW,ZILLOW GROUP INC - C,Z,98954M200,1095709.0,172311197.34,2.29
9,9,3/11/2021,ARKW,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,483430.0,171699833.1,2.28
10,10,3/11/2021,ARKW,PAYPAL HOLDINGS INC,PYPL,70450Y103,655886.0,166483543.38,2.21
11,11,3/11/2021,ARKW,OPENDOOR TECHNOLOGIES INC,OPEN,683712103,6292130.0,165608861.6,2.2
12,12,3/11/2021,ARKW,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,1404790.0,161831808.0,2.15
13,13,3/11/2021,ARKW,TWILIO INC - A,TWLO,90138F102,402687.0,150705609.75,2.0
14,14,3/11/2021,ARKW,NETFLIX INC,NFLX,64110L106,276293.0,144517816.58,1.92
15,15,3/11/2021,ARKW,JD.COM INC-ADR,JD,47215P106,1594170.0,143491241.7,1.9
16,16,3/11/2021,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,5233660.0,139895731.8,1.86
17,17,3/11/2021,ARKW,UNITY SOFTWARE INC,U,91332U101,1301781.0,138769854.6,1.84
18,18,3/11/2021,ARKW,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,1533428.0,136904451.84,1.82
19,19,3/11/2021,ARKW,SEA LTD-ADR,SE,81141R100,566354.0,134106963.66,1.78
20,20,3/11/2021,ARKW,AGORA INC-ADR,API,00851L103,1933025.0,123288334.5,1.64
21,21,3/11/2021,ARKW,TRADE DESK INC/THE -CLASS A,TTD,88339J105,160274.0,121247281.0,1.61
22,22,3/11/2021,ARKW,DOCUSIGN INC,DOCU,256163106,524045.0,118025414.9,1.57
23,23,3/11/2021,ARKW,BAIDU INC - SPON ADR,BIDU,056752108,412500.0,112356750.0,1.49
24,24,3/11/2021,ARKW,PURE STORAGE INC - CLASS A,PSTG,74624M102,4858736.0,110487656.64,1.47
25,25,3/11/2021,ARKW,FASTLY INC - CLASS A,FSLY,31188V100,1444285.0,108956860.4,1.45
26,26,3/11/2021,ARKW,KE HOLDINGS INC,BEKE,482497104,1796329.0,106809722.34,1.42
27,27,3/11/2021,ARKW,SKILLZ INC,SKLZ,83067L109,3785602.0,105164023.56,1.39
28,28,3/11/2021,ARKW,HUYA INC-ADR,HUYA,44852D108,4001666.0,105163782.48,1.39
29,29,3/11/2021,ARKW,DRAFTKINGS INC - CL A,DKNG,26142R104,1375019.0,98465110.59,1.31
30,30,3/11/2021,ARKW,SILVERGATE CAPITAL CORP-CL A,SI,82837P408,640243.0,89185849.9,1.18
31,31,3/11/2021,ARKW,ADYEN NV-UNSPON ADR,ADYEY,00783V104,1803940.0,86047938.0,1.14
