,Unnamed: 0,date,fund,company,ticker,cusip,shares,market value($),weight(%)
0,0,3/24/2021,ARKW,TESLA INC,TSLA,88160R101,1153375.0,763718790.0,10.62
1,1,3/24/2021,ARKW,SQUARE INC - A,SQ,852234103,1701465.0,379766988.0,5.28
2,2,3/24/2021,ARKW,GRAYSCALE BITCOIN TRUST BTC,GBTC,389637109,8097247.0,378546297.25,5.26
3,3,3/24/2021,ARKW,TELADOC HEALTH INC,TDOC,87918A105,1631262.0,316040699.88,4.39
4,4,3/24/2021,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,225008.0,261459296.0,3.63
5,5,3/24/2021,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,925961.0,247509375.3,3.44
6,6,3/24/2021,ARKW,ROKU INC,ROKU,77543R102,671679.0,229875420.96,3.2
7,7,3/24/2021,ARKW,TWITTER INC,TWTR,90184L102,3087863.0,198456955.01,2.76
8,8,3/24/2021,ARKW,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,532658.0,180975882.08,2.52
9,9,3/24/2021,ARKW,ZILLOW GROUP INC - C,Z,98954M200,1284891.0,172804990.59,2.4
10,10,3/24/2021,ARKW,TWILIO INC - A,TWLO,90138F102,469332.0,166340647.44,2.31
11,11,3/24/2021,ARKW,OPENDOOR TECHNOLOGIES INC,OPEN,683712103,6345516.0,162572119.92,2.26
12,12,3/24/2021,ARKW,PAYPAL HOLDINGS INC,PYPL,70450Y103,661454.0,161242641.58,2.24
13,13,3/24/2021,ARKW,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,1416710.0,158175671.5,2.2
14,14,3/24/2021,ARKW,UNITY SOFTWARE INC,U,91332U101,1463988.0,142284993.72,1.98
15,15,3/24/2021,ARKW,JD.COM INC-ADR,JD,47215P106,1607698.0,134258859.98,1.87
16,16,3/24/2021,ARKW,NETFLIX INC,NFLX,64110L106,250468.0,134022922.12,1.86
17,17,3/24/2021,ARKW,SKILLZ INC,SKLZ,83067L109,5354182.0,124431189.68,1.73
18,18,3/24/2021,ARKW,SEA LTD-ADR,SE,81141R100,571162.0,123736535.68,1.72
19,19,3/24/2021,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,5278060.0,122767675.6,1.71
20,20,3/24/2021,ARKW,AGORA INC-ADR,API,00851L103,1949425.0,117140948.25,1.63
21,21,3/24/2021,ARKW,TRADE DESK INC/THE -CLASS A,TTD,88339J105,161634.0,117073122.54,1.63
22,22,3/24/2021,ARKW,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,1372971.0,111114543.03,1.54
23,23,3/24/2021,ARKW,KE HOLDINGS INC,BEKE,482497104,1811569.0,109889775.54,1.53
