,Unnamed: 0,date,fund,company,ticker,cusip,shares,market value($),weight(%)
0,0,5/6/2021,ARKQ,TESLA INC,TSLA,88160R101,512107.0,343593070.58,11.15
1,1,5/6/2021,ARKQ,TRIMBLE INC,TRMB,896239100,2321321.0,188282346.31,6.11
2,2,5/6/2021,ARKQ,JD.COM INC-ADR,JD,47215P106,2291204.0,173077550.16,5.62
3,3,5/6/2021,ARKQ,ALPHABET INC-CL C,GOOG,02079K107,66345.0,156357915.3,5.07
4,4,5/6/2021,ARKQ,BAIDU INC - SPON ADR,BIDU,056752108,758977.0,148478670.51,4.82
5,5,5/6/2021,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,50077B207,5516366.0,139012423.2,4.51
6,6,5/6/2021,ARKQ,DEERE & CO,DE,244199105,294092.0,111419695.12,3.62
7,7,5/6/2021,ARKQ,NXP SEMICONDUCTORS NV,NXPI,N6596X109,560657.0,106754699.37,3.46
8,8,5/6/2021,ARKQ,TERADYNE INC,TER,880770102,830676.0,103435775.52,3.36
9,9,5/6/2021,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,500458401,3296753.0,97320148.56,3.16
10,10,5/6/2021,ARKQ,LOCKHEED MARTIN CORP,LMT,539830109,235073.0,90825155.01,2.95
11,11,5/6/2021,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,2383308.0,87944065.2,2.85
12,12,5/6/2021,ARKQ,CATERPILLAR INC,CAT,149123101,312086.0,74239017.68,2.41
13,13,5/6/2021,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,65481N100,1983631.0,66689674.22,2.16
14,14,5/6/2021,ARKQ,MAGNA INTERNATIONAL INC,MGA,559222401,683025.0,64142877.75,2.08
15,15,5/6/2021,ARKQ,3D SYSTEMS CORP,DDD,88554D205,3241134.0,61678780.02,2.0
16,16,5/6/2021,ARKQ,UNITY SOFTWARE INC,U,91332U101,646905.0,59515260.0,1.93
17,17,5/6/2021,ARKQ,NANO DIMENSION LTD - ADR,NNDM,63008G203,8211360.0,56412043.2,1.83
18,18,5/6/2021,ARKQ,RAVEN INDUSTRIES INC,RAVN,754212108,1327143.0,53828920.08,1.75
19,19,5/6/2021,ARKQ,AEROVIRONMENT INC,AVAV,008073108,479229.0,51109772.85,1.66
20,20,5/6/2021,ARKQ,WORKHORSE GROUP INC,WKHS,98138J206,4595601.0,50459698.98,1.64
21,21,5/6/2021,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,879360105,114406.0,49112207.68,1.59
22,22,5/6/2021,ARKQ,VUZIX CORP,VUZI,92921W300,2313083.0,48065864.74,1.56
23,23,5/6/2021,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,05606L100,1192396.0,48172798.4,1.56
24,24,5/6/2021,ARKQ,MATERIALISE NV-ADR,MTLS,57667T100,1696835.0,45984228.5,1.49
25,25,5/6/2021,ARKQ,NVIDIA CORP,NVDA,67066G104,73304.0,42394635.36,1.38
26,26,5/6/2021,ARKQ,INTUITIVE SURGICAL INC,ISRG,46120E602,48154.0,40372313.6,1.31
27,27,5/6/2021,ARKQ,2U INC,TWOU,90214J101,996614.0,38010857.96,1.23
28,28,5/6/2021,ARKQ,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,479931.0,37770569.7,1.23
29,29,5/6/2021,ARKQ,ELBIT SYSTEMS LTD,ESLT,M3760D101,282291.0,37767712.89,1.23
30,30,5/6/2021,ARKQ,ANSYS INC,ANSS,03662Q105,100429.0,35701505.21,1.16
31,31,5/6/2021,ARKQ,SYNOPSYS INC,SNPS,871607107,141354.0,33565920.84,1.09
32,32,5/6/2021,ARKQ,PACCAR INC,PCAR,693718108,369002.0,33664052.46,1.09
33,33,5/6/2021,ARKQ,VIRGIN GALACTIC HOLDINGS INC,SPCE,92766K106,1685123.0,33601352.62,1.09
34,34,5/6/2021,ARKQ,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,137955.0,31285434.9,1.02
35,35,5/6/2021,ARKQ,TUSIMPLE HOLDINGS INC - A,TSP,90089L108,822741.0,29157941.04,0.95
36,36,5/6/2021,ARKQ,EXPERIENCE INVESTMENT CORP-A,EXPC,30217C109,2691471.0,26161098.12,0.85
37,37,5/6/2021,ARKQ,JAWS SPITFIRE ACQUISITION-A,SPFR,G50740102,2583443.0,25989436.58,0.84
38,38,5/6/2021,ARKQ,STRATASYS LTD,SSYS,M85548101,1224685.0,24493700.0,0.79
39,39,5/6/2021,ARKQ,PROTO LABS INC,PRLB,743713109,214658.0,21955220.24,0.71
40,40,5/6/2021,ARKQ,ONE - CLASS A,AONE,G7000X105,2032285.0,20648015.6,0.67
41,41,5/6/2021,ARKQ,AUTODESK INC,ADSK,052769106,71585.0,20121111.8,0.65
42,42,5/6/2021,ARKQ,UIPATH INC - CLASS A,PATH,90364P105,263638.0,18684025.06,0.61
43,43,5/6/2021,ARKQ,EXONE CO/THE,XONE,302104104,827465.0,17542258.0,0.57
44,44,5/6/2021,ARKQ,ATLAS CREST INVESTMENT COR-A,ACIC,049284102,1581596.0,15641984.44,0.51
45,45,5/6/2021,ARKQ,GALILEO ACQUISITION CORP,GLEO,G3770A102,1546829.0,15530163.16,0.5
46,46,5/6/2021,ARKQ,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,3789567.83,3789567.83,0.12
47,47,5/6/2021,ARKQ,ORGANOVO HOLDINGS INC,ONVO ,68620A203,163513.0,1236158.28,0.04
