,Unnamed: 0,date,fund,company,ticker,cusip,shares,market value($),weight(%)
0,0,4/15/2021,ARKQ,TESLA INC,TSLA,88160R101,536855.0,393101336.65,11.49
1,1,4/15/2021,ARKQ,TRIMBLE INC,TRMB,896239100,2433462.0,197451106.68,5.77
2,2,4/15/2021,ARKQ,BAIDU INC - SPON ADR,BIDU,056752108,795644.0,172065971.44,5.03
3,3,4/15/2021,ARKQ,ALPHABET INC-CL C,GOOG,02079K107,74053.0,166977666.52,4.88
4,4,4/15/2021,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,50077B207,5782842.0,163076144.4,4.77
5,5,4/15/2021,ARKQ,JD.COM INC-ADR,JD,47215P106,1992454.0,155650506.48,4.55
6,6,4/15/2021,ARKQ,DEERE & CO,DE,244199105,308300.0,117616450.0,3.44
7,7,4/15/2021,ARKQ,NVIDIA CORP,NVDA,67066G104,192747.0,117783836.76,3.44
8,8,4/15/2021,ARKQ,NXP SEMICONDUCTORS NV,NXPI,N6596X109,587741.0,117483548.49,3.43
9,9,4/15/2021,ARKQ,TERADYNE INC,TER,880770102,902549.0,115607501.41,3.38
10,10,4/15/2021,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,500458401,3456010.0,107101749.9,3.13
11,11,4/15/2021,ARKQ,LOCKHEED MARTIN CORP,LMT,539830109,272497.0,105911408.99,3.1
12,12,4/15/2021,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,2281132.0,93822959.16,2.74
13,13,4/15/2021,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,879360105,213657.0,90485876.07,2.64
14,14,4/15/2021,ARKQ,CATERPILLAR INC,CAT,149123101,327177.0,76094826.66,2.22
15,15,4/15/2021,ARKQ,MAGNA INTERNATIONAL INC,MGA,559222401,716029.0,67270924.55,1.97
16,16,4/15/2021,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,65481N100,1886082.0,65503627.86,1.91
17,17,4/15/2021,ARKQ,NANO DIMENSION LTD - ADR,NNDM,63008G203,8103932.0,61589883.2,1.8
18,18,4/15/2021,ARKQ,MATERIALISE NV-ADR,MTLS,57667T100,1781062.0,60431433.66,1.77
19,19,4/15/2021,ARKQ,AEROVIRONMENT INC,AVAV,008073108,530936.0,58575514.2,1.71
20,20,4/15/2021,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,05606L100,1250005.0,56312725.25,1.65
21,21,4/15/2021,ARKQ,VIRGIN GALACTIC HOLDINGS INC,SPCE,92766K106,2082522.0,55561686.96,1.62
22,22,4/15/2021,ARKQ,RAVEN INDUSTRIES INC,RAVN,754212108,1391265.0,54871491.6,1.6
23,23,4/15/2021,ARKQ,VUZIX CORP,VUZI,92921W300,2110302.0,54445791.6,1.59
24,24,4/15/2021,ARKQ,WORKHORSE GROUP INC,WKHS,98138J206,4000061.0,50360767.99,1.47
25,25,4/15/2021,ARKQ,UNITY SOFTWARE INC,U,91332U101,489887.0,49537373.44,1.45
26,26,4/15/2021,ARKQ,SYNOPSYS INC,SNPS,871607107,184298.0,47657619.82,1.39
27,27,4/15/2021,ARKQ,ELBIT SYSTEMS LTD,ESLT,M3760D101,295942.0,42082952.4,1.23
28,28,4/15/2021,ARKQ,2U INC,TWOU,90214J101,1046072.0,40305154.16,1.18
29,29,4/15/2021,ARKQ,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,503131.0,39923444.85,1.17
30,30,4/15/2021,ARKQ,INTUITIVE SURGICAL INC,ISRG,46120E602,50485.0,39672627.55,1.16
31,31,4/15/2021,ARKQ,3D SYSTEMS CORP,DDD,88554D205,1726826.0,39630656.7,1.16
32,32,4/15/2021,ARKQ,ANSYS INC,ANSS,03662Q105,105276.0,38596287.12,1.13
33,33,4/15/2021,ARKQ,PACCAR INC,PCAR,693718108,386836.0,36215586.32,1.06
34,34,4/15/2021,ARKQ,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,144619.0,34597203.37,1.01
35,35,4/15/2021,ARKQ,STRATASYS LTD,SSYS,M85548101,1285472.0,30272865.6,0.88
36,36,4/15/2021,ARKQ,XILINX INC,XLNX,983919101,239566.0,29612753.26,0.87
37,37,4/15/2021,ARKQ,EXPERIENCE INVESTMENT CORP-A,EXPC,30217C109,2779619.0,29241591.88,0.85
38,38,4/15/2021,ARKQ,PROTO LABS INC,PRLB,743713109,225314.0,24520922.62,0.72
39,39,4/15/2021,ARKQ,EXONE CO/THE,XONE,302104104,868546.0,23207549.12,0.68
40,40,4/15/2021,ARKQ,AUTODESK INC,ADSK,052769106,75058.0,22093322.3,0.65
41,41,4/15/2021,ARKQ,ONE - CLASS A,AONE,G7000X105,2130466.0,22327283.68,0.65
42,42,4/15/2021,ARKQ,JAWS SPITFIRE ACQUISITION-A,SPFR,G50740102,1611790.0,17230035.1,0.5
43,43,4/15/2021,ARKQ,ATLAS CREST INVESTMENT COR-A,ACIC,049284102,1658012.0,16596700.12,0.49
44,44,4/15/2021,ARKQ,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,135430.0,16365361.2,0.48
45,45,4/15/2021,ARKQ,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,4772761.83,4772761.83,0.14
46,46,4/15/2021,ARKQ,ORGANOVO HOLDINGS INC,ONVO ,68620A203,171645.0,1585999.8,0.05
