,Unnamed: 0,date,fund,company,ticker,cusip,shares,market value($),weight(%)
0,0,3/9/2021,ARKQ,TESLA INC,TSLA,88160R101,529492.0,356655221.36,10.9
1,1,3/9/2021,ARKQ,BAIDU INC - SPON ADR,BIDU,056752108,697838.0,184424626.64,5.64
2,2,3/9/2021,ARKQ,TRIMBLE INC,TRMB,896239100,2400113.0,168895951.81,5.16
3,3,3/9/2021,ARKQ,JD.COM INC-ADR,JD,47215P106,1825823.0,163465933.19,5.0
4,4,3/9/2021,ARKQ,DEERE & CO,DE,244199105,459178.0,161947488.82,4.95
5,5,3/9/2021,ARKQ,ALPHABET INC-CL C,GOOG,02079K107,63020.0,129361154.0,3.95
6,6,3/9/2021,ARKQ,TERADYNE INC,TER,880770102,1130516.0,128132683.44,3.92
7,7,3/9/2021,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,50077B207,5100601.0,126188868.74,3.86
8,8,3/9/2021,ARKQ,NXP SEMICONDUCTORS NV,NXPI,N6596X109,628817.0,115589140.94,3.53
9,9,3/9/2021,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,500458401,3595585.0,110204680.25,3.37
10,10,3/9/2021,ARKQ,CATERPILLAR INC,CAT,149123101,439322.0,95245009.6,2.91
11,11,3/9/2021,ARKQ,LOCKHEED MARTIN CORP,LMT,539830109,268767.0,90708862.5,2.77
12,12,3/9/2021,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,879360105,210731.0,80897523.59,2.47
13,13,3/9/2021,ARKQ,NVIDIA CORP,NVDA,67066G104,157240.0,78747364.4,2.41
14,14,3/9/2021,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,1930276.0,77288251.04,2.36
15,15,3/9/2021,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,65481N100,1860243.0,71619355.5,2.19
16,16,3/9/2021,ARKQ,MATERIALISE NV-ADR,MTLS,57667T100,1817197.0,69744020.86,2.13
17,17,3/9/2021,ARKQ,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,566225.0,65897265.5,2.01
18,18,3/9/2021,ARKQ,NANO DIMENSION LTD - ADR,NNDM,63008G203,6858030.0,65014124.4,1.99
19,19,3/9/2021,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,05606L100,1320208.0,64888355.22,1.98
20,20,3/9/2021,ARKQ,WORKHORSE GROUP INC,WKHS,98138J206,3885735.0,63531767.25,1.94
21,21,3/9/2021,ARKQ,MAGNA INTERNATIONAL INC,MGA,559222401,706213.0,62153806.13,1.9
22,22,3/9/2021,ARKQ,AEROVIRONMENT INC,AVAV,008073108,571523.0,60792901.51,1.86
23,23,3/9/2021,ARKQ,SYNOPSYS INC,SNPS,871607107,256429.0,58568383.6,1.79
24,24,3/9/2021,ARKQ,INTUITIVE SURGICAL INC,ISRG,46120E602,78837.0,55406643.6,1.69
25,25,3/9/2021,ARKQ,VIRGIN GALACTIC HOLDINGS INC,SPCE,92766K106,1684398.0,50868819.6,1.55
26,26,3/9/2021,ARKQ,RAVEN INDUSTRIES INC,RAVN,754212108,1164334.0,44046755.22,1.35
27,27,3/9/2021,ARKQ,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,496230.0,42611270.1,1.3
28,28,3/9/2021,ARKQ,2U INC,TWOU,90214J101,1067297.0,39564699.79,1.21
29,29,3/9/2021,ARKQ,ELBIT SYSTEMS LTD,ESLT,M3760D101,270928.0,36361246.88,1.11
30,30,3/9/2021,ARKQ,PACCAR INC,PCAR,693718108,381534.0,36333482.82,1.11
31,31,3/9/2021,ARKQ,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,142639.0,33968051.46,1.04
32,32,3/9/2021,ARKQ,STRATASYS LTD,SSYS,M85548101,1311556.0,32041313.08,0.98
33,33,3/9/2021,ARKQ,ANSYS INC,ANSS,03662Q105,103835.0,31981180.0,0.98
34,34,3/9/2021,ARKQ,EXPERIENCE INVESTMENT CORP-A,EXPC,30217C109,2581533.0,30436274.07,0.93
35,35,3/9/2021,ARKQ,PROTO LABS INC,PRLB,743713109,229887.0,29335880.07,0.9
36,36,3/9/2021,ARKQ,XILINX INC,XLNX,983919101,236283.0,28420119.24,0.87
37,37,3/9/2021,ARKQ,EXONE CO/THE,XONE,302104104,886171.0,27834631.11,0.85
38,38,3/9/2021,ARKQ,VUZIX CORP,VUZI,92921W300,1414438.0,22362264.78,0.68
39,39,3/9/2021,ARKQ,AUTODESK INC,ADSK,052769106,74033.0,19542491.01,0.6
40,40,3/9/2021,ARKQ,ONE - CLASS A,AONE,G7000X105,1447297.0,17049158.66,0.52
41,41,3/9/2021,ARKQ,UNITY SOFTWARE INC,U,91332U101,164285.0,16108144.25,0.49
42,42,3/9/2021,ARKQ,ATLAS CREST INVESTMENT COR-A,ACIC,049284102,1412965.0,15443707.45,0.47
43,43,3/9/2021,ARKQ,MORGAN STANLEY GOVT INSTL 8035,,X9USDMORS,8771297.96,8771297.96,0.27
44,44,3/9/2021,ARKQ,ORGANOVO HOLDINGS INC,ONVO ,68620A203,175137.0,1996561.8,0.06
45,45,3/9/2021,ARKQ,AMAZON.COM INC,AMZN,023135106,214.0,655449.9,0.02
46,46,3/9/2021,ARKQ,APPLE INC,AAPL,037833100,4368.0,528899.28,0.02
47,47,3/9/2021,ARKQ,ROCKWELL AUTOMATION INC,ROK,773903109,1228.0,318936.16,0.01
48,48,3/9/2021,ARKQ,FLIR SYSTEMS INC,FLIR,302445101,5433.0,294631.59,0.01
