,Unnamed: 0,date,fund,company,ticker,cusip,shares,market value($),weight(%)
0,0,4/13/2021,ARKQ,TESLA INC,TSLA,88160R101,536855.0,376861472.9,11.06
1,1,4/13/2021,ARKQ,TRIMBLE INC,TRMB,896239100,2433462.0,197840460.6,5.81
2,2,4/13/2021,ARKQ,BAIDU INC - SPON ADR,BIDU,056752108,795644.0,170379206.16,5.0
3,3,4/13/2021,ARKQ,ALPHABET INC-CL C,GOOG,02079K107,74053.0,166973963.87,4.9
4,4,4/13/2021,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,50077B207,5782842.0,163018315.98,4.79
5,5,4/13/2021,ARKQ,JD.COM INC-ADR,JD,47215P106,1962004.0,154311614.6,4.53
6,6,4/13/2021,ARKQ,TERADYNE INC,TER,880770102,994991.0,129776676.13,3.81
7,7,4/13/2021,ARKQ,NXP SEMICONDUCTORS NV,NXPI,N6596X109,587741.0,122214863.54,3.59
8,8,4/13/2021,ARKQ,NVIDIA CORP,NVDA,67066G104,192747.0,117259564.92,3.44
9,9,4/13/2021,ARKQ,DEERE & CO,DE,244199105,308300.0,116617558.0,3.42
10,10,4/13/2021,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,500458401,3456010.0,106445108.0,3.12
11,11,4/13/2021,ARKQ,LOCKHEED MARTIN CORP,LMT,539830109,272497.0,105687961.45,3.1
12,12,4/13/2021,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,879360105,213657.0,91329821.22,2.68
13,13,4/13/2021,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,2202437.0,89110601.02,2.62
14,14,4/13/2021,ARKQ,CATERPILLAR INC,CAT,149123101,327177.0,75554984.61,2.22
15,15,4/13/2021,ARKQ,MAGNA INTERNATIONAL INC,MGA,559222401,716029.0,64077435.21,1.88
16,16,4/13/2021,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,65481N100,1886082.0,64183370.46,1.88
17,17,4/13/2021,ARKQ,AEROVIRONMENT INC,AVAV,008073108,547693.0,62130293.92,1.82
18,18,4/13/2021,ARKQ,MATERIALISE NV-ADR,MTLS,57667T100,1781062.0,60449244.28,1.77
19,19,4/13/2021,ARKQ,SYNOPSYS INC,SNPS,871607107,225575.0,58209628.75,1.71
20,20,4/13/2021,ARKQ,VUZIX CORP,VUZI,92921W300,2110302.0,55353221.46,1.62
21,21,4/13/2021,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,05606L100,1250005.0,54775219.1,1.61
22,22,4/13/2021,ARKQ,NANO DIMENSION LTD - ADR,NNDM,63008G203,7416426.0,54436566.84,1.6
23,23,4/13/2021,ARKQ,RAVEN INDUSTRIES INC,RAVN,754212108,1391265.0,53869780.8,1.58
24,24,4/13/2021,ARKQ,WORKHORSE GROUP INC,WKHS,98138J206,4000061.0,49440753.96,1.45
25,25,4/13/2021,ARKQ,VIRGIN GALACTIC HOLDINGS INC,SPCE,92766K106,1847022.0,49444778.94,1.45
26,26,4/13/2021,ARKQ,UNITY SOFTWARE INC,U,91332U101,489887.0,48008926.0,1.41
27,27,4/13/2021,ARKQ,ELBIT SYSTEMS LTD,ESLT,M3760D101,295942.0,42506149.46,1.25
28,28,4/13/2021,ARKQ,2U INC,TWOU,90214J101,1046072.0,40132552.28,1.18
29,29,4/13/2021,ARKQ,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,503131.0,39873131.75,1.17
30,30,4/13/2021,ARKQ,INTUITIVE SURGICAL INC,ISRG,46120E602,50485.0,39340941.1,1.15
31,31,4/13/2021,ARKQ,ANSYS INC,ANSS,03662Q105,105276.0,38629975.44,1.13
32,32,4/13/2021,ARKQ,PACCAR INC,PCAR,693718108,386836.0,36861602.44,1.08
33,33,4/13/2021,ARKQ,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,144619.0,35288482.19,1.04
34,34,4/13/2021,ARKQ,3D SYSTEMS CORP,DDD,88554D205,1530280.0,33911004.8,1.0
35,35,4/13/2021,ARKQ,XILINX INC,XLNX,983919101,239566.0,29761284.18,0.87
36,36,4/13/2021,ARKQ,STRATASYS LTD,SSYS,M85548101,1285472.0,29244488.0,0.86
37,37,4/13/2021,ARKQ,EXPERIENCE INVESTMENT CORP-A,EXPC,30217C109,2779619.0,28741260.46,0.84
38,38,4/13/2021,ARKQ,PROTO LABS INC,PRLB,743713109,225314.0,24987322.6,0.73
39,39,4/13/2021,ARKQ,EXONE CO/THE,XONE,302104104,868546.0,23433371.08,0.69
40,40,4/13/2021,ARKQ,ONE - CLASS A,AONE,G7000X105,2130466.0,22369893.0,0.66
41,41,4/13/2021,ARKQ,AUTODESK INC,ADSK,052769106,75058.0,22104581.0,0.65
42,42,4/13/2021,ARKQ,ATLAS CREST INVESTMENT COR-A,ACIC,049284102,1658012.0,16712760.96,0.49
43,43,4/13/2021,ARKQ,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,135430.0,16373487.0,0.48
44,44,4/13/2021,ARKQ,JAWS SPITFIRE ACQUISITION-A,SPFR,G50740102,1355053.0,14770077.7,0.43
45,45,4/13/2021,ARKQ,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,12354279.04,12354279.04,0.36
46,46,4/13/2021,ARKQ,ORGANOVO HOLDINGS INC,ONVO ,68620A203,171645.0,1568835.3,0.05
