,Unnamed: 0,date,fund,company,ticker,cusip,shares,market value($),weight(%)
0,0,4/30/2021,ARKQ,TESLA INC,TSLA,88160R101,525487.0,355754699.0,10.73
1,1,4/30/2021,ARKQ,TRIMBLE INC,TRMB,896239100,2381937.0,199272849.42,6.01
2,2,4/30/2021,ARKQ,ALPHABET INC-CL C,GOOG,02079K107,68065.0,165390462.85,4.99
3,3,4/30/2021,ARKQ,BAIDU INC - SPON ADR,BIDU,056752108,778797.0,165330815.13,4.99
4,4,4/30/2021,ARKQ,JD.COM INC-ADR,JD,47215P106,2120401.0,165030809.83,4.98
5,5,4/30/2021,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,50077B207,5660402.0,151925189.68,4.58
6,6,4/30/2021,ARKQ,NXP SEMICONDUCTORS NV,NXPI,N6596X109,575297.0,115496625.72,3.48
7,7,4/30/2021,ARKQ,DEERE & CO,DE,244199105,301772.0,113583963.08,3.43
8,8,4/30/2021,ARKQ,TERADYNE INC,TER,880770102,852376.0,111499304.56,3.36
9,9,4/30/2021,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,500458401,3382833.0,99962715.15,3.02
10,10,4/30/2021,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,879360105,209135.0,94575029.7,2.85
11,11,4/30/2021,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,2445544.0,93517602.56,2.82
12,12,4/30/2021,ARKQ,LOCKHEED MARTIN CORP,LMT,539830109,241213.0,91745364.55,2.77
13,13,4/30/2021,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,65481N100,2035431.0,75799450.44,2.29
14,14,4/30/2021,ARKQ,CATERPILLAR INC,CAT,149123101,320246.0,72846357.62,2.2
15,15,4/30/2021,ARKQ,MAGNA INTERNATIONAL INC,MGA,559222401,700865.0,67297057.3,2.03
16,16,4/30/2021,ARKQ,NANO DIMENSION LTD - ADR,NNDM,63008G203,8425766.0,64962655.86,1.96
17,17,4/30/2021,ARKQ,3D SYSTEMS CORP,DDD,88554D205,2895400.0,63669846.0,1.92
18,18,4/30/2021,ARKQ,WORKHORSE GROUP INC,WKHS,98138J206,4715597.0,59463678.17,1.79
19,19,4/30/2021,ARKQ,UNITY SOFTWARE INC,U,91332U101,561592.0,57973142.16,1.75
20,20,4/30/2021,ARKQ,NVIDIA CORP,NVDA,67066G104,91647.0,56178694.53,1.7
21,21,4/30/2021,ARKQ,RAVEN INDUSTRIES INC,RAVN,754212108,1361803.0,55588798.46,1.68
22,22,4/30/2021,ARKQ,AEROVIRONMENT INC,AVAV,008073108,491749.0,54741498.68,1.65
23,23,4/30/2021,ARKQ,MATERIALISE NV-ADR,MTLS,57667T100,1741151.0,53766742.88,1.62
24,24,4/30/2021,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,05606L100,1223536.0,52514165.12,1.58
25,25,4/30/2021,ARKQ,VUZIX CORP,VUZI,92921W300,2065616.0,48913786.88,1.48
26,26,4/30/2021,ARKQ,INTUITIVE SURGICAL INC,ISRG,46120E602,49414.0,42655153.08,1.29
27,27,4/30/2021,ARKQ,2U INC,TWOU,90214J101,1022634.0,41580298.44,1.25
28,28,4/30/2021,ARKQ,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,492471.0,39939398.1,1.21
29,29,4/30/2021,ARKQ,ELBIT SYSTEMS LTD,ESLT,M3760D101,289671.0,39803692.11,1.2
30,30,4/30/2021,ARKQ,VIRGIN GALACTIC HOLDINGS INC,SPCE,92766K106,1729123.0,38974432.42,1.18
31,31,4/30/2021,ARKQ,ANSYS INC,ANSS,03662Q105,103049.0,38313618.2,1.16
32,32,4/30/2021,ARKQ,SYNOPSYS INC,SNPS,871607107,145054.0,36627585.54,1.11
33,33,4/30/2021,ARKQ,PACCAR INC,PCAR,693718108,378642.0,34797199.8,1.05
34,34,4/30/2021,ARKQ,TUSIMPLE HOLDINGS INC - A,TSP,90089L108,844221.0,33515573.7,1.01
35,35,4/30/2021,ARKQ,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,141555.0,33149349.9,1.0
36,36,4/30/2021,ARKQ,STRATASYS LTD,SSYS,M85548101,1256665.0,28777628.5,0.87
37,37,4/30/2021,ARKQ,EXPERIENCE INVESTMENT CORP-A,EXPC,30217C109,2720759.0,27343627.95,0.83
38,38,4/30/2021,ARKQ,JAWS SPITFIRE ACQUISITION-A,SPFR,G50740102,2544825.0,26364387.0,0.8
39,39,4/30/2021,ARKQ,PROTO LABS INC,PRLB,743713109,220264.0,24801726.4,0.75
40,40,4/30/2021,ARKQ,AUTODESK INC,ADSK,052769106,73465.0,21766210.2,0.66
41,41,4/30/2021,ARKQ,ONE - CLASS A,AONE,G7000X105,2085351.0,21020338.08,0.63
42,42,4/30/2021,ARKQ,UIPATH INC - CLASS A,PATH,90364P105,270518.0,20367300.22,0.61
43,43,4/30/2021,ARKQ,EXONE CO/THE,XONE,302104104,849081.0,20097747.27,0.61
44,44,4/30/2021,ARKQ,ATLAS CREST INVESTMENT COR-A,ACIC,049284102,1622901.0,16066719.9,0.48
45,45,4/30/2021,ARKQ,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,10225111.03,10225111.03,0.31
46,46,4/30/2021,ARKQ,GALILEO ACQUISITION CORP,GLEO,G3770A102,959271.0,9717415.23,0.29
47,47,4/30/2021,ARKQ,ORGANOVO HOLDINGS INC,ONVO ,68620A203,167793.0,1484968.05,0.04
