,Unnamed: 0,date,fund,company,ticker,cusip,shares,market value($),weight(%)
0,0,3/10/2021,ARKQ,TESLA INC,TSLA,88160R101,529492.0,353732425.52,10.82
1,1,3/10/2021,ARKQ,BAIDU INC - SPON ADR,BIDU,056752108,697838.0,178046387.32,5.44
2,2,3/10/2021,ARKQ,TRIMBLE INC,TRMB,896239100,2400113.0,170096008.31,5.2
3,3,3/10/2021,ARKQ,JD.COM INC-ADR,JD,47215P106,1901882.0,169895119.06,5.2
4,4,3/10/2021,ARKQ,DEERE & CO,DE,244199105,449678.0,162432687.16,4.97
5,5,3/10/2021,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,50077B207,5100601.0,130269349.54,3.98
6,6,3/10/2021,ARKQ,ALPHABET INC-CL C,GOOG,02079K107,63020.0,129507990.6,3.96
7,7,3/10/2021,ARKQ,TERADYNE INC,TER,880770102,1130516.0,123124497.56,3.77
8,8,3/10/2021,ARKQ,NXP SEMICONDUCTORS NV,NXPI,N6596X109,628817.0,113457451.31,3.47
9,9,3/10/2021,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,500458401,3595585.0,113081148.25,3.46
10,10,3/10/2021,ARKQ,CATERPILLAR INC,CAT,149123101,432022.0,95502783.32,2.92
11,11,3/10/2021,ARKQ,LOCKHEED MARTIN CORP,LMT,539830109,268767.0,91606544.28,2.8
12,12,3/10/2021,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,879360105,210731.0,82225128.89,2.51
13,13,3/10/2021,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,1930276.0,78774563.56,2.41
14,14,3/10/2021,ARKQ,NVIDIA CORP,NVDA,67066G104,157240.0,78420305.2,2.4
15,15,3/10/2021,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,65481N100,1860243.0,66299060.52,2.03
16,16,3/10/2021,ARKQ,MATERIALISE NV-ADR,MTLS,57667T100,1812609.0,65870211.06,2.01
17,17,3/10/2021,ARKQ,NANO DIMENSION LTD - ADR,NNDM,63008G203,6858032.0,64328340.16,1.97
18,18,3/10/2021,ARKQ,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,566225.0,64453391.75,1.97
19,19,3/10/2021,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,05606L100,1320208.0,63053134.08,1.93
20,20,3/10/2021,ARKQ,MAGNA INTERNATIONAL INC,MGA,559222401,706213.0,63156628.59,1.93
21,21,3/10/2021,ARKQ,AEROVIRONMENT INC,AVAV,008073108,571523.0,62090258.72,1.9
22,22,3/10/2021,ARKQ,WORKHORSE GROUP INC,WKHS,98138J206,3885735.0,61938615.9,1.89
23,23,3/10/2021,ARKQ,SYNOPSYS INC,SNPS,871607107,256429.0,58681212.36,1.79
24,24,3/10/2021,ARKQ,INTUITIVE SURGICAL INC,ISRG,46120E602,78837.0,56747660.97,1.74
25,25,3/10/2021,ARKQ,VIRGIN GALACTIC HOLDINGS INC,SPCE,92766K106,1684398.0,51525734.82,1.58
26,26,3/10/2021,ARKQ,RAVEN INDUSTRIES INC,RAVN,754212108,1164334.0,47504827.2,1.45
27,27,3/10/2021,ARKQ,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,496230.0,41976095.7,1.28
28,28,3/10/2021,ARKQ,2U INC,TWOU,90214J101,1064601.0,39603157.2,1.21
29,29,3/10/2021,ARKQ,PACCAR INC,PCAR,693718108,381534.0,36852369.06,1.13
30,30,3/10/2021,ARKQ,ELBIT SYSTEMS LTD,ESLT,M3760D101,271063.0,36785959.73,1.12
31,31,3/10/2021,ARKQ,STRATASYS LTD,SSYS,M85548101,1308244.0,33203232.72,1.02
32,32,3/10/2021,ARKQ,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,142639.0,33420317.7,1.02
33,33,3/10/2021,ARKQ,ANSYS INC,ANSS,03662Q105,103835.0,32198195.15,0.98
34,34,3/10/2021,ARKQ,EXPERIENCE INVESTMENT CORP-A,EXPC,30217C109,2741533.0,31116399.55,0.95
35,35,3/10/2021,ARKQ,PROTO LABS INC,PRLB,743713109,229307.0,29149505.84,0.89
36,36,3/10/2021,ARKQ,EXONE CO/THE,XONE,302104104,883933.0,28772019.15,0.88
37,37,3/10/2021,ARKQ,XILINX INC,XLNX,983919101,236283.0,28056243.42,0.86
38,38,3/10/2021,ARKQ,VUZIX CORP,VUZI,92921W300,1414438.0,22899751.22,0.7
39,39,3/10/2021,ARKQ,AUTODESK INC,ADSK,052769106,74033.0,19518060.12,0.6
40,40,3/10/2021,ARKQ,ONE - CLASS A,AONE,G7000X105,1526567.0,17586051.84,0.54
41,41,3/10/2021,ARKQ,UNITY SOFTWARE INC,U,91332U101,164287.0,16410628.43,0.5
42,42,3/10/2021,ARKQ,ATLAS CREST INVESTMENT COR-A,ACIC,049284102,1412965.0,15189373.75,0.46
43,43,3/10/2021,ARKQ,MORGAN STANLEY GOVT INSTL 8035,,X9USDMORS,7618260.09,7618260.09,0.23
44,44,3/10/2021,ARKQ,ORGANOVO HOLDINGS INC,ONVO ,68620A203,174695.0,1982788.25,0.06
45,45,3/10/2021,ARKQ,AMAZON.COM INC,AMZN,023135106,214.0,654334.96,0.02
46,46,3/10/2021,ARKQ,APPLE INC,AAPL,037833100,4368.0,524072.64,0.02
47,47,3/10/2021,ARKQ,ROCKWELL AUTOMATION INC,ROK,773903109,1228.0,323774.48,0.01
48,48,3/10/2021,ARKQ,FLIR SYSTEMS INC,FLIR,302445101,5433.0,296587.47,0.01
