,Unnamed: 0,date,fund,company,ticker,cusip,shares,market value($),weight(%)
0,0,3/5/2021,ARKF,SQUARE INC - A,SQ,852234103,1835535.0,397283195.4,9.88
1,1,3/5/2021,ARKF,PAYPAL HOLDINGS INC,PYPL,70450Y103,911511.0,217896704.55,5.42
2,2,3/5/2021,ARKF,ZILLOW GROUP INC - C,Z,98954M200,1380259.0,186555806.44,4.64
3,3,3/5/2021,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,1443470.0,165955745.9,4.13
4,4,3/5/2021,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,1850813.0,161483434.25,4.02
5,5,3/5/2021,ARKF,SHOPIFY INC - CLASS A,SHOP,82509L107,128088.0,144868808.88,3.6
6,6,3/5/2021,ARKF,PINTEREST INC- CLASS A,PINS,72352L106,2077689.0,141573728.46,3.52
7,7,3/5/2021,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,82837P408,1318146.0,140567089.44,3.5
8,8,3/5/2021,ARKF,SEA LTD-ADR,SE,81141R100,611377.0,140469979.52,3.49
9,9,3/5/2021,ARKF,ADYEN NV,ADYEN,BZ1HM42,57010.0,125726132.76,3.13
10,10,3/5/2021,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,490053.0,114618496.17,2.85
11,11,3/5/2021,ARKF,MERCADOLIBRE INC,MELI,58733R102,77678.0,114205302.72,2.84
12,12,3/5/2021,ARKF,YEAHKA LTD,9923,BL58D39,11406800.0,112249105.88,2.79
13,13,3/5/2021,ARKF,SNAP INC - A,SNAP,83304A106,1857270.0,106663016.1,2.65
14,14,3/5/2021,ARKF,FACEBOOK INC-CLASS A,FB,30303M102,379016.0,100166348.48,2.49
15,15,3/5/2021,ARKF,MEITUAN-CLASS B,3690,BGJW376,2263982.0,99354682.31,2.47
16,16,3/5/2021,ARKF,TWILIO INC - A,TWLO,90138F102,290746.0,98062810.88,2.44
17,17,3/5/2021,ARKF,ZHONGAN ONLINE P&C INSURAN-H,6060,BYZQ099,15245445.0,97818429.2,2.43
18,18,3/5/2021,ARKF,OPENDOOR TECHNOLOGIES INC,OPEN,683712103,4271097.0,93921423.03,2.34
19,19,3/5/2021,ARKF,APPLE INC,AAPL,037833100,664507.0,80684439.94,2.01
20,20,3/5/2021,ARKF,DOCUSIGN INC,DOCU,256163106,393910.0,80479752.1,2.0
21,21,3/5/2021,ARKF,Z HOLDINGS CORP,4689,6084848,14195530.0,79791875.07,1.98
22,22,3/5/2021,ARKF,WORKDAY INC-CLASS A,WDAY,98138H101,321893.0,76295078.86,1.9
23,23,3/5/2021,ARKF,INTUIT INC,INTU,461202103,196692.0,75177649.32,1.87
24,24,3/5/2021,ARKF,AMAZON.COM INC,AMZN,023135106,24275.0,72836166.5,1.81
25,25,3/5/2021,ARKF,TCS GROUP HOLDING-GDR REG S,TCS LI,87238U203,1324749.0,67429724.1,1.68
26,26,3/5/2021,ARKF,JD.COM INC-ADR,JD,47215P106,663139.0,60093656.18,1.49
27,27,3/5/2021,ARKF,TELADOC HEALTH INC,TDOC,87918A105,278820.0,52889365.8,1.32
28,28,3/5/2021,ARKF,DISCOVERY LTD,DSY,6177878,5392544.0,51380141.02,1.28
29,29,3/5/2021,ARKF,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,389095.0,47002676.0,1.17
30,30,3/5/2021,ARKF,SCHWAB (CHARLES) CORP,SCHW,808513105,701087.0,45584676.74,1.13
31,31,3/5/2021,ARKF,HDFC BANK LTD-ADR,HDB,40415F101,538199.0,44283013.72,1.1
32,32,3/5/2021,ARKF,KE HOLDINGS INC,BEKE,482497104,835216.0,43790374.88,1.09
33,33,3/5/2021,ARKF,BASE INC,4477,BKRQ8Q2,448900.0,43340100.59,1.08
34,34,3/5/2021,ARKF,GUIDEWIRE SOFTWARE INC,GWRE,40171V100,402653.0,41002154.99,1.02
35,35,3/5/2021,ARKF,PING AN HEALTHCARE AND TECHN,1833,BDRYVB3,2969600.0,40271690.29,1.0
36,36,3/5/2021,ARKF,NVIDIA CORP,NVDA,67066G104,77950.0,38854957.0,0.97
37,37,3/5/2021,ARKF,LENDINGTREE INC,TREE UW,52603B107,162159.0,38757622.59,0.96
38,38,3/5/2021,ARKF,PINDUODUO INC-ADR,PDD,722304102,241160.0,37818711.2,0.94
39,39,3/5/2021,ARKF,DRAFTKINGS INC - CL A,DKNG,26142R104,574340.0,34184716.8,0.85
40,40,3/5/2021,ARKF,BILL.COM HOLDINGS INC,BILL,090043100,137355.0,20465895.0,0.51
41,41,3/5/2021,ARKF,LENDINGCLUB CORP,LC,52603A208,1767790.0,19445690.0,0.48
42,42,3/5/2021,ARKF,MARKETAXESS HOLDINGS INC,MKTX,57060D108,32658.0,16471715.46,0.41
43,43,3/5/2021,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,BGHVW01,135139.0,8328943.7,0.21
44,44,3/5/2021,ARKF,JSC KASPI.KZ GDR-REG S,KSPI,BMXZ8G7,115162.0,7715854.0,0.19
45,45,3/5/2021,ARKF,MORGAN STANLEY GOVT INSTL 8035,,X9USDMORS,5263324.5,5263324.5,0.13
46,46,3/5/2021,ARKF,SPLUNK INC,SPLK,848637104,23160.0,3167593.2,0.08
47,47,3/5/2021,ARKF,VERISK ANALYTICS INC,VRSK,92345Y106,18099.0,3042803.88,0.08
