,Unnamed: 0,date,fund,company,ticker,cusip,shares,market value($),weight(%)
0,0,3/1/2021,ARKF,SQUARE INC - A,SQ,852234103,1877943.0,452584263.0,9.79
1,1,3/1/2021,ARKF,PAYPAL HOLDINGS INC,PYPL,70450Y103,932571.0,255179402.73,5.52
2,2,3/1/2021,ARKF,ZILLOW GROUP INC - C,Z,98954M200,1336212.0,223147404.0,4.83
3,3,3/1/2021,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,82837P408,1315446.0,194291374.2,4.2
4,4,3/1/2021,ARKF,PINTEREST INC- CLASS A,PINS,72352L106,2125713.0,177114407.16,3.83
5,5,3/1/2021,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,1893581.0,172883945.3,3.74
6,6,3/1/2021,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,1476842.0,167976009.08,3.63
7,7,3/1/2021,ARKF,SHOPIFY INC - CLASS A,SHOP,82509L107,123618.0,161932162.92,3.5
8,8,3/1/2021,ARKF,SEA LTD-ADR,SE,81141R100,625526.0,155449466.26,3.36
9,9,3/1/2021,ARKF,ADYEN NV,ADYEN,BZ1HM42,58342.0,137027280.94,2.96
10,10,3/1/2021,ARKF,MERCADOLIBRE INC,MELI,58733R102,79478.0,136168067.84,2.95
11,11,3/1/2021,ARKF,YEAHKA LTD,9923,BL58D39,11666000.0,136422454.58,2.95
12,12,3/1/2021,ARKF,OPENDOOR TECHNOLOGIES INC,OPEN,683712103,4369824.0,132056081.28,2.86
13,13,3/1/2021,ARKF,SNAP INC - A,SNAP,83304A106,1900219.0,126687600.73,2.74
14,14,3/1/2021,ARKF,TWILIO INC - A,TWLO,90138F102,297478.0,123685402.84,2.68
15,15,3/1/2021,ARKF,FACEBOOK INC-CLASS A,FB,30303M102,461049.0,122136490.59,2.64
16,16,3/1/2021,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,501393.0,121181674.17,2.62
17,17,3/1/2021,ARKF,MEITUAN-CLASS B,3690,BGJW376,2314382.0,109451311.56,2.37
18,18,3/1/2021,ARKF,ZHONGAN ONLINE P&C INSURAN-H,6060,BYZQ099,15598245.0,107090747.44,2.32
19,19,3/1/2021,ARKF,DOCUSIGN INC,DOCU,256163106,403018.0,96143974.08,2.08
20,20,3/1/2021,ARKF,Z HOLDINGS CORP,4689,6084848,14523130.0,90901291.18,1.97
21,21,3/1/2021,ARKF,APPLE INC,AAPL,037833100,679879.0,86881737.41,1.88
22,22,3/1/2021,ARKF,WORKDAY INC-CLASS A,WDAY,98138H101,329345.0,83258416.0,1.8
23,23,3/1/2021,ARKF,INTUIT INC,INTU,461202103,201228.0,81781071.48,1.77
24,24,3/1/2021,ARKF,AMAZON.COM INC,AMZN,023135106,24815.0,78071464.1,1.69
25,25,3/1/2021,ARKF,TCS GROUP HOLDING-GDR REG S,TCS LI,87238U203,1355380.0,70886374.0,1.53
26,26,3/1/2021,ARKF,JD.COM INC-ADR,JD,47215P106,678475.0,66504119.5,1.44
27,27,3/1/2021,ARKF,TELADOC HEALTH INC,TDOC,87918A105,285264.0,63725124.96,1.38
28,28,3/1/2021,ARKF,KE HOLDINGS INC,BEKE,482497104,854549.0,56536961.84,1.22
29,29,3/1/2021,ARKF,DISCOVERY LTD,DSY,6177878,5517165.0,54772508.54,1.19
30,30,3/1/2021,ARKF,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,398095.0,51406007.35,1.11
31,31,3/1/2021,ARKF,GUIDEWIRE SOFTWARE INC,GWRE,40171V100,411983.0,47645833.95,1.03
32,32,3/1/2021,ARKF,SCHWAB (CHARLES) CORP,SCHW,808513105,717287.0,45978096.7,0.99
33,33,3/1/2021,ARKF,PINDUODUO INC-ADR,PDD,722304102,246740.0,45930651.0,0.99
34,34,3/1/2021,ARKF,HDFC BANK LTD-ADR,HDB,40415F101,550661.0,45231294.54,0.98
35,35,3/1/2021,ARKF,LENDINGTREE INC,TREE UW,52603B107,167047.0,45224634.31,0.98
36,36,3/1/2021,ARKF,BASE INC,4477,BKRQ8Q2,459700.0,45451355.27,0.98
37,37,3/1/2021,ARKF,PING AN HEALTHCARE AND TECHN,1833,BDRYVB3,3038000.0,44927038.07,0.97
38,38,3/1/2021,ARKF,NVIDIA CORP,NVDA,67066G104,79750.0,44155182.5,0.96
39,39,3/1/2021,ARKF,DRAFTKINGS INC - CL A,DKNG,26142R104,546288.0,37540911.36,0.81
40,40,3/1/2021,ARKF,MORGAN STANLEY GOVT INSTL 8035,,X9USDMORS,30189711.47,30189711.47,0.65
41,41,3/1/2021,ARKF,BILL.COM HOLDINGS INC,BILL,090043100,140523.0,24096884.04,0.52
42,42,3/1/2021,ARKF,LENDINGCLUB CORP,LC,52603A208,1821145.0,21507722.45,0.47
43,43,3/1/2021,ARKF,MARKETAXESS HOLDINGS INC,MKTX,57060D108,33414.0,19349044.98,0.42
44,44,3/1/2021,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,BGHVW01,262639.0,18925945.64,0.41
45,45,3/1/2021,ARKF,JSC KASPI.KZ GDR-REG S,KSPI,BMXZ8G7,83277.0,5904339.3,0.13
46,46,3/1/2021,ARKF,SPLUNK INC,SPLK,848637104,23700.0,3584862.0,0.08
47,47,3/1/2021,ARKF,VERISK ANALYTICS INC,VRSK,92345Y106,18531.0,3095418.24,0.07
