,Unnamed: 0,date,fund,company,ticker,cusip,shares,market value($),weight(%)
0,0,4/22/2021,ARKF,SQUARE INC - A,SQ,852234103,1819621.0,446262050.25,10.54
1,1,4/22/2021,ARKF,ZILLOW GROUP INC - C,Z,98954M200,1418217.0,191544388.02,4.52
2,2,4/22/2021,ARKF,SEA LTD-ADR,SE,81141R100,777456.0,187436867.04,4.43
3,3,4/22/2021,ARKF,PAYPAL HOLDINGS INC,PYPL,70450Y103,698217.0,184950701.13,4.37
4,4,4/22/2021,ARKF,SHOPIFY INC - CLASS A,SHOP,82509L107,150158.0,171489445.48,4.05
5,5,4/22/2021,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,82837P408,1278772.0,163094580.88,3.85
6,6,4/22/2021,ARKF,PINTEREST INC- CLASS A,PINS,72352L106,2134810.0,154795073.1,3.66
7,7,4/22/2021,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,1279066.0,152886758.98,3.61
8,8,4/22/2021,ARKF,ADYEN NV,ADYEN,BZ1HM42,58601.0,141929035.19,3.35
9,9,4/22/2021,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,1651579.0,131779488.41,3.11
10,10,4/22/2021,ARKF,MERCADOLIBRE INC,MELI,58733R102,79828.0,125887957.72,2.97
11,11,4/22/2021,ARKF,ZHONGAN ONLINE P&C INSURAN-H,6060,BYZQ099,19324038.0,119215050.96,2.82
12,12,4/22/2021,ARKF,YEAHKA LTD,9923,BL58D39,14321600.0,117313055.91,2.77
13,13,4/22/2021,ARKF,OPENDOOR TECHNOLOGIES INC,OPEN,683712103,6132138.0,112279446.78,2.65
14,14,4/22/2021,ARKF,SNAP INC - A,SNAP,83304A106,1908350.0,111256805.0,2.63
15,15,4/22/2021,ARKF,TWILIO INC - A,TWLO,90138F102,298787.0,110610947.4,2.61
16,16,4/22/2021,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,451378.0,103564168.32,2.45
17,17,4/22/2021,ARKF,MEITUAN-CLASS B,3690,BGJW376,2719851.0,98855267.34,2.34
18,18,4/22/2021,ARKF,FACEBOOK INC-CLASS A,FB,30303M102,312025.0,94066176.75,2.22
19,19,4/22/2021,ARKF,DOCUSIGN INC,DOCU,256163106,404741.0,88783985.76,2.1
20,20,4/22/2021,ARKF,JD.COM INC-ADR,JD,47215P106,1161238.0,87928941.36,2.08
21,21,4/22/2021,ARKF,APPLE INC,AAPL,037833100,603786.0,80605431.0,1.9
22,22,4/22/2021,ARKF,WORKDAY INC-CLASS A,WDAY,98138H101,306184.0,77042018.08,1.82
23,23,4/22/2021,ARKF,TCS GROUP HOLDING-GDR REG S,TCS LI,87238U203,1361179.0,75790446.72,1.79
24,24,4/22/2021,ARKF,PINDUODUO INC-ADR,PDD,722304102,577160.0,74263177.2,1.75
25,25,4/22/2021,ARKF,Z HOLDINGS CORP,4689,6084848,14588730.0,72960523.39,1.72
26,26,4/22/2021,ARKF,INTUIT INC,INTU,461202103,165887.0,67839488.65,1.6
27,27,4/22/2021,ARKF,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,173573.0,54140890.16,1.28
28,28,4/22/2021,ARKF,BASE INC,4477,BKRQ8Q2,2847800.0,52568688.41,1.24
29,29,4/22/2021,ARKF,TELADOC HEALTH INC,TDOC,87918A105,286469.0,52375127.27,1.24
30,30,4/22/2021,ARKF,DISCOVERY LTD,DSY,6177878,5540797.0,52588243.29,1.24
31,31,4/22/2021,ARKF,PING AN HEALTHCARE AND TECHN,1833,BDRYVB3,4077900.0,50551611.22,1.19
32,32,4/22/2021,ARKF,DRAFTKINGS INC - CL A,DKNG,26142R104,813803.0,47835340.34,1.13
33,33,4/22/2021,ARKF,SCHWAB (CHARLES) CORP,SCHW,808513105,720402.0,47114290.8,1.11
34,34,4/22/2021,ARKF,KE HOLDINGS INC,BEKE,482497104,858181.0,46238792.28,1.09
35,35,4/22/2021,ARKF,AMAZON.COM INC,AMZN,023135106,13504.0,45400718.08,1.07
36,36,4/22/2021,ARKF,GUIDEWIRE SOFTWARE INC,GWRE,40171V100,413726.0,43027504.0,1.02
37,37,4/22/2021,ARKF,LENDINGCLUB CORP,LC,52603A208,2744230.0,38309450.8,0.9
38,38,4/22/2021,ARKF,HDFC BANK LTD-ADR,HDB,40415F101,552955.0,37866358.4,0.89
39,39,4/22/2021,ARKF,BILL.COM HOLDINGS INC,BILL,090043100,171161.0,26043857.76,0.62
40,40,4/22/2021,ARKF,MARKETAXESS HOLDINGS INC,MKTX,57060D108,33561.0,17560793.25,0.41
41,41,4/22/2021,ARKF,UIPATH INC - CLASS A,PATH,90364P105,238407.0,16450083.0,0.39
42,42,4/22/2021,ARKF,JSC KASPI.KZ GDR-REG S,KSPI,BMXZ8G7,154385.0,13122725.0,0.31
43,43,4/22/2021,ARKF,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,11306192.26,11306192.26,0.27
44,44,4/22/2021,ARKF,LENDINGTREE INC,TREE UW,52603B107,26766.0,5754154.68,0.14
45,45,4/22/2021,ARKF,NVIDIA CORP,NVDA,67066G104,658.0,404288.36,0.01
